LookupString,Latitude,Longitude,GeoName
"San Isidro, Pixixi, Mexico",0,0,
"N.E. Mt. Oriziba, Mexico",0,0,
"Tabasco, Jonuta, Mexico",18.0903163,-92.1375479,"Jonuta, Tabasco, México"
"Veraguas, Sona Village, Panama",7.6341862,-81.2585821,"Panama Dive Center, Calle Estero, Santa Catalina, Distrito Soná, Veraguas, Panama"
"Daiquiri Cave, Cuba",0,0,
"Oaxaca, San Lozaro, Mexico",0,0,
"Oaxaca, Tonala, Mexico",17.6748393,-97.9638261,"Santo Domingo Tonalá, Oaxaca, México"
"Oaxaca, Tepesculala, Mexico",0,0,
"Oaxaca, Tlapitlepec, Mexico",0,0,
"Coban, Guatemala",15.4702001,-90.3735065,"Cobán, Alta Verapaz, 16001, Guatemala"
"Guerrero, Arroyo Seco, Mexico",28.2816586,-108.0475834,"Arroyo Seco, Guerrero, Chihuahua, México"
"Nayarít, Potrero, Mexico",18.9219664,-99.2139045,"Nayarit, Potrero Verde, Fraccionamiento Sumiya, Cuernavaca, Morelos, 62350, México"
"Nayarít, Terrero, Bank Of Arroyo, Mexico",0,0,
"San Francisco, Mexico",20.29439525,-97.53959113580558,"San Francisco, Terrenos de la Ex-hacienda de Jamaya, Espinal, Veracruz de Ignacio de la Llave, México"
"Michoacán, Tepalcatepec, Mexico",19.1920558,-102.8453959,"Tepalcatepec, Michoacán de Ocampo, 60540, México"
"Alta Verapaz, Pansamala, Mexico",0,0,
"Michoacán, Pueblo Poncho, Mexico",0,0,
"Jalisco, Zocoalco, Mexico",0,0,
"Jalisco, Amititlan, Mexico",0,0,
"San Simón Clanaqua, Texcoco, Mexico",0,0,
"Jalisco, San Felipe, Mexico",16.7377282,-92.6536365,"Jalisco, Alcanfores, San Cristóbal, San Cristóbal de las Casas, Chiapas, 29200, México"
"Sonora, Bavispe, Mexico",30.478951,-108.9411058,"Bavispe, Sonora, México"
"Oaxaca, Pixisci, Mexico",0,0,
"Jalisco, Valley Of Mezquite, Nostic, Mexico",0,0,
"Santiago, Mexico",25.372109350000002,-100.26065214828485,"Santiago, Nuevo León, México"
"Blank, Mexico",39.528433,-77.5924894,"Blank, Frederick County, Maryland, 21773, United States of America"
"Oaxaca, Teotitlan Del Camino, Mexico",0,0,
"Jalisco, Tuxcueca, Mexico",20.154085,-103.1849796,"Tuxcueca, Jalisco, 49430, México"
"Toluca, Calixtlahuaca, Mexico",16.7621484,-93.1338414,"Toluca, Las Canteras, Tuxtla Gutiérrez, Chiapas, 29030, México"
"Chihuahua, Arroyo Bacochid Nr Carichic, Mexico",0,0,
"Huehuetenango, Quen Santo, Pueblo Orejo, Guatemala",0,0,
"Chiapas, Chinkultic, Mexico",16.74752,-93.1519475,"Chinkultic, Buenos Aires, Tuxtla Gutiérrez, Chiapas, 29057, México"
"Vera Cruz, Jalapa, Mexico",0,0,
"Michoacán, Charapan, Mexico",19.6501453,-102.2513758,"Charapan, Michoacán de Ocampo, México"
"Chihuahua, Casas Grandes, San Miguel, Mexico",30.1864946,-108.0239307,"Chihuahua, El Adobe, Mata Ortiz, Casas Grandes, Chihuahua, México"
"Oaxaca, Miahuatlán, Logueche, Mexico",0,0,
"Las Huacas, South Slope Of Vol Orazu, Costa Rica",0,0,
"Oaxaca, Nazareno, Mexico",17.1585706,-96.8319709,"Autopista Tehuacán - Oaxaca, Estanzuela, Soledad Etla, Oaxaca, 68251, México"
"Oaxaca, Teotitlan Del Valle, Mexico",17.0292029,-96.5200536,"Teotitlán del Valle, Oaxaca, México"
"Oaxaca, San Pablo Huitzo, Mexico",17.2777969,-96.8866692,"San Pablo Huitzo, Oaxaca, 68220, México"
"Jalisco, Axkeltan, Mexico",0,0,
"Eastern Costa Rica, Costa Rica",-18.3481935,-53.307007740625,"Costa Rica, Microrregião de Cassilândia, Mesorregião Leste de Mato Grosso do Sul, Mato Grosso do Sul, Região Centro-Oeste, 79550000, Brasil"
"Tres Rios, San Jose, Costa Rica",9.9080401,-83.9872,"Tres Ríos, Cantón La Unión, Provincia Cartago, 30301, Costa Rica"
"Guerrero, Placeres Del Oro, Mexico",18.236944,-100.901944,"Placeres del Oro, Coyuca de Catalán, Guerrero, México"
"Zacapa, Zacapa, Rio Hondo, Guatemala",14.9997902,-89.6808772,"Alcosa Zacapa, Carretera Ciudad de Guatemala - Puerto Barrios, Río Hondo, Zacapa, 19005, Guatemala"
"Ixkun, Guatemala",16.569685,-89.409286,"IXKUN Sitio Arqueologico, CA-13, Cristo Rey, Dolores, Petén, Guatemala"
"Chalchuapa, El Salvador",13.9853216,-89.6802434,"Chalchuapa, Municipio de Chalchuapa, Departamento de Santa Ana, República de El Salvador"
"Huainango, El Salvador",0,0,
"Mataras, El Salvador",0,0,
"Ahuachapan, El Salvador",13.9234192,-89.8462907,"Ahuachapán, Municipio de Ahuachapán, Departamento de Ahuachapán, República de El Salvador"
"Cuilapa, Mexico",14.276824,-90.2989113,"Cuilapa, Santa Rosa, Guatemala"
"Hochot, Mexico",0,0,
"Oaxaca, Zaihila, Mexico",0,0,
"Mapilapa, El Salvador",13.8312315,-89.2249297,"Crio. Hacienda Mapilapa, Municipio de Nejapa, Departamento de San Salvador, República de El Salvador"
"Manicomis Nuevo, El Salvador",0,0,
"San Jacinto, Finca Natalia, El Salvador",0,0,
"San Salvador, San Salvador, Panchimalco, Mexico",0,0,
"San Miguel Amantla, Mexico",19.4752662,-99.2064222,"San Miguel Amantla, Azcapotzalco, Ciudad de México, 02700, México"
"Zacatecas, Chalchihuites, Mexico",23.4753898,-103.882235,"Chalchihuites, Zacatecas, México"
"Papoloteca, Honduras",0,0,
"El Peten, Holmul, Honduras",0,0,
"Sololá, Xemul, On Lake Atitlan, Guatemala",0,0,
"Veracruz, Meson, Tula, Mexico",0,0,
"El Risco, Mexico",16.7710903,-93.1331811,"Risco, Las Canteras, Tuxtla Gutiérrez, Chiapas, 29030, México"
"East Coast Yucatan, Contoy Island, South End, Mexico",0,0,
"Cozumel Island, Mexico",20.4317585,-86.92027456597663,"Cozumel, Quintana Roo, México"
"Bonacca Island, Marble Hill, Marble Hill Cave, Honduras",0,0,
"Oaxaca, Mitla, Tomb Called Casa Pintada, Mexico",0,0,
"Guadalupana And Calzada Nueva, Mexico",0,0,
"San Andres Atoyac, Mexico",0,0,
"Hidalgo, Tenancingo, Mexico",0,0,
"Tezayocan, Mexico",0,0,
"Los Cues, La Cierrita, Mexico",0,0,
"Veracruz, Jaboncilla, Mexico",0,0,
"Una De Gato, Mexico",0,0,
"Veracruz, El Higo, Tempoal Road, Mexico",0,0,
"Veracruz, Topila, Molino, Mexico",0,0,
"Colonia Flovas, Mexico",0,0,
"Southern Amatlan, Mexico",0,0,
"Veracruz, Central Vera Cruz, Mexico",0,0,
"Veracruz, Cempoallan, Mexico",0,0,
"Sonora, Between Alamos And El Fuerte, Mexico",0,0,
"Sinaloa, On Sinaloa River, Tamazula, Mexico",0,0,
"Sinaloa, Ocoroni, Mexico",0,0,
"Sonora, San Pedro De Cueva, Mexico",29.288782,-109.7421872,"San Pedro de la Cueva, Sonora, México"
"Sinaloa, Valle De Mocorito, Mexico",0,0,
"Sinaloa, Buenavista, Mexico",19.2167517,-102.5837159,"Sinaloa, Pueblo Viejo, Buenavista Tomatlán, Buenavista, Michoacán de Ocampo, 60500, México"
"Sonora, Navajoa, Mexico",0,0,
"Sonora, Camoa, Mexico",0,0,
"Sonora, Suaqui, Mexico",0,0,
"Sonora, Cedros, Mexico",0,0,
"Sinaloa, Guasave, San Pedro, Mexico",0,0,
"Sonora, Cerrito De Las Trincheras, Mexico",0,0,
"Sonora, Huepec, Mexico",0,0,
"Sonora, Banamichi, Mexico",0,0,
"Sonora, Gayago Ranch, Mexico",0,0,
"Sonora, Tesocomo, Mexico",0,0,
"Sonora, Tobari, Mexico",27.4788241,-109.9565626,"Bahía de Tóbari, Ciudad Obregón, Cajeme, Sonora, 85000-85059, México"
"Sonora, Between Navajoa And Alamos, Mexico",0,0,
"Sonora, Gazella Ranch, Mexico",0,0,
"Sonora, Rio Maya, San Bernardo, Mexico",0,0,
"Sinaloa, Topolobampo, Mexico",25.601363,-109.054311,"Topolobampo, Ahome, Sinaloa, México"
"Sinaloa, La Palma, Mexico",24.8145844,-107.6562656,"México, General Ángel Flores, Navolato, Sinaloa, 80349, México"
"Sinaloa, Caiman, Mexico",25.8723546,-108.3213522,"El Caimán (Margen Izquierdo), Municipio de Sinaloa, Sinaloa, México"
"Sinaloa, Mouth Of Sinaloa River, Estenito, Mexico",0,0,
"Guerrero, West Of Pied De La Cuesta, Las Bajos, Mexico",0,0,
"Guerrero, Acapulco, Los Hornos, Mexico",16.8579607,-99.8942885,"Hornos, Carabalí, Acapulco, Acapulco de Juárez, Guerrero, 39300, México"
"Veracruz, Northern Panuco, Vera Cruz, Mexico",0,0,
"Veracruz, Buenavista, Majuaves, Mexico",0,0,
"Tamaulipas, Chacoy, Hacienda, Mexico",0,0,
"Oaxaca, Between Mixtequilla And Las Cuevas, Mexico",0,0,
"Oaxaca, Miahuatlan, District Of Miahuatlan, San Luis Amatlan, Mexico",0,0,
"Oaxaca, Telixtlahuaca, Mexico",17.2776683,-96.9188239,"Autopista Tehuacán - Oaxaca, Santa María Tenéxpam, San Pablo Huitzo, Oaxaca, 68220, México"
"Oaxaca, Mogoñé, Mexico",16.994722,-95.036667,"Estación Mogoñé, San Juan Guichicovi, Oaxaca, México"
"Agalta Valley, Olanco, Honduras",0,0,
"Dulce River, West Shore, Guatemala",0,0,
"El Peten, Sojio Camp, Guatemala",0,0,
"Northwest Of Tepic, Mexico",21.582427000000003,-104.82641119479322,"México, Francisco I. Madero (Puga), Municipio de Tepic, Nayarit, México"
"Oaxaca, Juchitan, Mexico",16.4333347,-95.019444,"Juchitán, Heroica Ciudad de Juchitán de Zaragoza, Oaxaca, 70000, México"
"Herrera Province, Parita, Panama",0,0,
"El Peten, Guatemala",16.9,-89.9,"Petén, Guatemala"
"Nevada De Toluca, Mexico",21.1363857,-101.698578,"Nevada de Toluca, León, Guanajuato, 37340, México"
"Huasteca - Laguna Tortuca, Mexico",0,0,
"Chiapas, Tonala, Paredon, Mexico",16.052511,-93.8682794,"El Paredón, Tonalá, Chiapas, 30503, México"
"Oaxaca, Finca Sta., Mexico",20.5484302,-97.4527208,"Oaxaca, Poza Rica, Terrenos del Lote 3 ""Poza Rica"", Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave, 93230, México"
"Central America, Costa Rica",11.0040492,-85.3155971,"América, Dos Ríos, Cantón Upala, Provincia Alajuela, 21306, Costa Rica"
"Antigua, Guatemala",14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 01101, Guatemala"
"Quiché, Mexico",25.6847868,-100.2371493,"Quiche, Azteca, Guadalupe, Nuevo León, 67150, México"
"Huasteca, Tuxpan, Mexico",21.2642655,-97.7043928,"La Huasteca, Terrenos del Lote ""Zacamixtle"", Tancoco, Veracruz de Ignacio de la Llave, México"
"San Juan, Mexico",18.0326413,-95.2178893,"San Juan, Juan Rodríguez Clara, Veracruz de Ignacio de la Llave, México"
"Chihuahua, Nanagochic, Ranch Risigochic, Mexico",0,0,
"Chihuahua, Nanagochic, Risigochic, Mexico",0,0,
"Chihuahua, Tonachic, Mexico",0,0,
"Chihuahua, Tusheatchic, Mexico",0,0,
"Chihuahua, Tehererichic, Mexico",0,0,
"Chihuahua, Huerachic, Mexico",0,0,
"Chiapas, Tumbala, Mexico",17.2792346,-92.3159809,"Tumbalá, Chiapas, México"
"Chihuahua, Carichic, Pueblo Churu, Mexico",0,0,
"San Sebastian, Mexico",20.534578,-103.4258937,"San Sebastián El Grande, blvd bosques de santa anita 255, Jalisco, 45845, México"
"Above Taeakata, Mexico",0,0,
"Sonora, Oparta, Mexico",0,0,
"Quiché, San Miguel Uspantán, Guatemala",0,0,
"Quiché, Cunén, Guatemala",15.3645947,-91.0967403,"Ruta Quiche - Nebaj, Cunén, Quiché, 14013, Guatemala"
"Quiché, Chajul, Guatemala",15.611378299999998,-90.98475533664208,"Chajul, Quiché, Guatemala"
"Quiché, Yocatenango, San Bartilo, Guatemala",0,0,
"Michoacán, Tatzcuaro, Mexico",0,0,
"Sacatepéquez, Antigua, San Martin, Guatemala",14.5652616,-90.689325,"Carretera de Antigua a Guatemala, Sacatepéquez, Santa Lucía Milpas Altas, Sacatepéquez, 03009, Guatemala"
"Valle Colon, Mexico",30.337,-110.3586667,"El Valle, Arizpe, Sonora, México"
"Department Guatemala, Guatemala City, San Pedro, Guatemala",0,0,
"Quiché, Joyala, Guatemala",0,0,
"Yucatan, Cayo Del Norte, Mexico",0,0,
"Quetzaltenango, Olintepeque, Guatemala",14.8866906,-91.5093936,"Carretera Quetzaltenango - San Carlos Sija, Colonia Villas de Don Luis, Olintepeque, Quetzaltenango, 09001, Guatemala"
"Totonicapán, San Cristóbal, Guatemala",0,0,
"Leon, Nicaragua",12.3288344,-86.95244685733462,"León (Municipio), León, 21000, Nicaragua"
"Bocas Del Toro, Panama",0,0,
"Toluca, Mexico",19.292545,-99.6569007,"Toluca, Estado de México, 50150, México"
"Yucatan, Merida, Mexico",20.9670759,-89.6237402,"Mérida, Yucatán, México"
"Turicuaro, Mexico",19.5711501,-101.936989,"Turícuaro, Nahuatzen, Michoacán de Ocampo, México"
"Michoacán, Carapan, Mexico",19.8588827,-102.0372086,"Carapan, Chilchota, Michoacán de Ocampo, México"
"Tanuco, Mexico",0,0,
"Arantepacua, Mexico",19.5954048,-101.9689181,"Arantepacua, Nahuatzen, Michoacán de Ocampo, México"
"On Terraba River, Below Boruca Village, Lagarto, Costa Rica",0,0,
"Oaxaca, Teotitlan, Tlacolula, Mexico",0,0,
"Oaxaca, Huatla De Jimenez, San Andres Hidalgo, Mexico",0,0,
"Nuevo León, Sabinas, Northern Mixteco, Mexico",0,0,
"Durango, Mexico",24.833333,-104.833333,"Durango, México"
"San Marcos, San Pedro Sacatepéquez, Guatemala",0,0,
"Sololá, San Pedro La Laguna, Guatemala",14.6931356,-91.268907,"Guatemala Sur Mesure, 7a Avenida, San Pedro La Laguna, Sololá, 07018, Guatemala"
"Oaxaca, Candaleria, Mexico",0,0,
"Chiapas, San Antonio Ranch, Mexico",0,0,
"Oaxaca, San Pedro Mixtepec, Mexico",15.9827344,-97.079701,"San Pedro Mixtepec, Oaxaca, México"
"Oaxaca, San Andres, Mexico",18.440649,-95.2173545,"Oaxaca, Prolongación Primitivo R. Valencia, San Andrés Tuxtla, Veracruz de Ignacio de la Llave, 95700, México"
"Oaxaca, San José Chicahuastla, Mexico",0,0,
"Huehuetenango, San Ildefonso, Guatemala",0,0,
"Chimaltenango, Santa Apolonia, Guatemala",14.80821975,-91.0225662079746,"Parque Regional de Tecpan Guatemala (Astillero Municipal Pol. 2), Carretera Panamericana, Los Encuentros, AGUA ESCONDIDA, Tecpán, Chimaltenango, Guatemala"
"Sacatepéquez, Santiago Sacatepéquez, Guatemala",14.6333122,-90.6784621,"Santiago Sacatepéquez, Sacatepéquez, 03006, Guatemala"
"Huehuetenango, Colotenango, Guatemala",15.3896243,-91.6973731422921,"Colotenango, Huehuetenango, Guatemala"
"Huehuetenango, Aguacatán, Guatemala",15.396410849999999,-91.30860191520205,"Aguacatán, Huehuetenango, Guatemala"
"Totonicapán, Santa María Chiquimula, Guatemala",14.96219965,-91.24814776885106,"Aldea Chuicaca Santa Maria Chiquimula Totonicapan, Santa María Chiquimula, Totonicapán, Guatemala"
"Chiapas, Chinalho, Mexico",0,0,
"Panama City Area, Panama",8.9714493,-79.5341802,"Panamá, Distrito Panamá, Panamá, 0833-0293, Panama"
"Paso Real, Costa Rica",10.5080998,-85.7133043,"Paso Real, Sardinal, Cantón Carrillo, Provincia Guanacaste, 50503, Costa Rica"
"San Antonio De Nicoya, Costa Rica",10.1990618,-85.4310888,"San Antonio, Cantón Nicoya, Provincia Guanacaste, 50203, Costa Rica"
"Oaxaca, Macuilxochitl, Mexico",17.0158551,-96.5408132,"Macuilxóchitl, San Jerónimo Tlacochahuaya, Oaxaca, México"
"Vera Cruz, Jalapa, Rinconada, Mexico",0,0,
"Cerro De La Estuella, Mexico",0,0,
"Oaxaca, Tiltepec, Rincon Brujo, Mexico",0,0,
"Oaxaca, El Carmen, Mexico",16.917778,-96.822778,"El Carmen, Santa Inés del Monte, Oaxaca, México"
"Oaxaca, Between Juchitan And Union Hidalgo, Mexico",0,0,
"Oaxaca, La Brecha, Guiengola, Mexico",0,0,
"Oaxaca, Rancho Laguna, Mexico",0,0,
"Morelos, Gualupita, Mexico",18.9302157,-99.2332957,"Gualupita, Cuernavaca, Morelos, 62270, México"
"Tenato, Mexico",0,0,
"Island Zapatera, Nicaragua",11.738575149999999,-85.83421545314883,"Isla Zapatera, Granada, Granada (Municipio), Granada, 43000, Nicaragua"
"Ometepec, Nicaragua",0,0,
"Island Of Cozumel, Mexico",30.3099409,-95.3015567,"Cozumel, Waukegan, Montgomery County, Texas, 77306, United States of America"
"Great Corn Island, Nicaragua",0,0,
"Lake Nicaragua, Ometepe Island, Nicaragua",0,0,
"Oaxaca, Tapala, Mexico",0,0,
"Oaxaca, Tachiltepec, Mexico",0,0,
"Oaxaca, Teotitlan, Mexico",17.0193093,-96.5709293,"Oro de Oaxaca, MEX 190, San Francisco Lachigoló, Oaxaca, 68297, México"
"Oaxaca, Achuitla, Mexico",0,0,
"St. Simon, Mexico",25.6870624,-100.4538893,"Saint Simón, Colonia Sarabia, Santa Catarina, Nuevo León, 66350, México"
"Guerrero, Arselia, Mexico",0,0,
"Guerrero, Ixcateopan, Mexico",17.619167,-98.513889,"Ixcateopan, Alpoyeca, Guerrero, México"
"Tonalapan, Mexico",18.465556,-95.220278,"Tonalapan, San Andrés Tuxtla, Veracruz de Ignacio de la Llave, 95730, México"
"Nayarít, Ixtlán, Rancho Mexpan, Mexico",0,0,
"Nayarít, Rancho Aoceta, Mexico",0,0,
"Nayarít, Ixtlán, Rancho Aoceta, Mexico",0,0,
"Michoacán, Rancho Copetero, Mexico",0,0,
"Michoacán, Ayacuato, Mexico",0,0,
"Michoacán, Pueblo Arantepaqua, Mexico",0,0,
"Tingambato, Mexico",19.506386550000002,-101.85336994825909,"Tingambato, Michoacán de Ocampo, México"
"Nonolia, Mexico",0,0,
"Jalisco, Amitilán, Mexico",0,0,
"Jalisco, Atoyac, La Playa, Mexico",0,0,
"Tulatrtongo, Mexico",0,0,
"San Juan Peolibuaran, Mexico",0,0,
"Michoacán, Cherán, Mexico",19.6843528,-101.9532968,"Cherán, Michoacán de Ocampo, 60270, México"
"San Simón Taraunce, Mexico",0,0,
"Jalisco, Ajijic, Mexico",20.3001977,-103.2619347,"Ajijic, Chapala, Jalisco, 45920, México"
"Michoacán, Pueblo Pomacuaran, Mexico",0,0,
"Michoacán, Quinceo, Mexico",19.5925393,-101.9986369,"Quinceo, Paracho, Michoacán de Ocampo, México"
"Jalisco, Pehuamo, Mexico",0,0,
"Oaxaca, Amatlan, Mexico",21.3393823,-97.6892197,"Oaxaca, Colonia el Trébol, Naranjos, Terrenos del Lote ""Amatlán"", Naranjos Amatlán, Veracruz de Ignacio de la Llave, 92420, México"
"Jalisco, Cerro Colorado, Mexico",20.8040454,-102.775385,"Cerro Colorado, Jardines de la Rivera, Tepatitlán, Tepatitlán de Morelos, Jalisco, 47680, México"
"Valley Of Ulexno, Mexico",0,0,
"San Simón Texcoco, Mexico",19.537276,-98.8673463,"San Simón, Texcoco, Estado de México, 56270, México"
"Oaxaca, Ocotlán District, Zegache, Mexico",0,0,
"Oaxaca, Hacienda Of Santa Rosa Tlacolula, Mexico",0,0,
"Pueblo Ario, Mexico",0,0,
"Michoacán, Pueblo Angahuan, Mexico",0,0,
"Michoacán, Pueblo Paracho, Mexico",19.6465929,-102.0480857,"Paracho de Verduzco, Paracho, Michoacán de Ocampo, 61250, México"
"Michoacán, Peribán, Rancho Grande, Mexico",0,0,
"Chihuahua, Heurigo Cañon, Mexico",0,0,
"Sonora, Chinapa, Mexico",30.4373784,-110.0340588,"Chinapa, Comateto, Arizpe, Sonora, México"
"Sonora, Granados, Mexico",29.8611323,-109.3110685,"Granados, Sonora, México"
"Sonora, Between Bacadaguachic And Nacori, Mexico",0,0,
"Sonora, Bacadaguachic, Mexico",0,0,
"Chihuahua, Casas Grandes, Rancho San Diego, Mexico",0,0,
"Oaxaca, Espinal, Mexico",18.8795605,-97.1130252,"Oaxaca, Monte Grande, Puerta del Sol, Mariano Escobedo, Veracruz de Ignacio de la Llave, 94420, México"
"Paramotir, Mexico",0,0,
"Veracruz, Cebadilla, Mexico",21.148611,-97.592778,"Cebadilla, Terrenos del Lote ""Balcazar"", Tamiahua, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Chihuitan, Mexico",16.588889,-95.161667,"Santo Domingo Chihuitán, Oaxaca, México"
"Pixiaci, Mexico",0,0,
"Cozuquanhtla, Mexico",0,0,
"Xochicalco, Mexico",18.80371295,-99.29629667830051,"Xochicalco, Plaza Principal, Temixco, Morelos, México"
"Nicoya, Tempisco, Costa Rica",0,0,
"Guerrero, In Cañada De Sopilote, Southern Boundary Of Omitlan, Mexico",0,0,
"Nayarít, Ixtlán, Rancho De Pedregal, Mexico",0,0,
"Jalisco, Guadalajara, From Chapala, Mexico",0,0,
"Nayarít, Neighborhood Of R. R. Refugio, Mexico",0,0,
"Mexico, San Simón, Mexico",18.9664951,-97.7110501,"San Simón, Quecholac, Puebla, 75460, México"
"Xocotitla, San Francisco, Mexico",0,0,
"Zacatecas, Huejucan From Cave Of San Nicholas, Monte Escobedo, Mexico",0,0,
"Chihuahua, Carichic, Arroyo Bacochic, Mexico",0,0,
"Jalisco, Nostic, Rancho Coatita, Cueva, Mexico",0,0,
"Oaxaca, Arrazola, Mexico",17.0620874,-96.757009,"Oaxaca, Arbolada Ilusión, Oaxaca, Municipio de Oaxaca, Oaxaca, 68154, México"
"Oaxaca, San Agustin De Las Juntas, Mexico",17.0055809,-96.7104787,"Andador Oaxaca, El Cerrito, San Agustín de las Juntas, Oaxaca, 71254, México"
"Jalisco, Pueblo Teuchitlan, Mexico",0,0,
"Jalisco, San Martin Tequila, Mexico",0,0,
"Jalisco, Hacienda Amatitlan, Mexico",0,0,
"Puebla, Atlixco, Mexico",19.5554553,-97.6554148,"Atlixco, Tetemi, Guadalupe Victoria, Ocotepec, Puebla, México"
"Chihuahua, Nararachic, Cave, Mexico",0,0,
"Chihuahua, On Arroyo Bacochic, Cave Carichic, Mexico",0,0,
"Guerrero, Cetatlau, Mexico",0,0,
"Huehuetenango, Santuque, Guatemala",0,0,
"Chiapas, Tacana, Mexico",16.7316597,-93.0786314,"Tacaña, Tuxtla Gutiérrez, Chiapas, 29044, México"
"Veracruz, Tampico, Mexico",22.303698,-97.8832914,"Veracruz, Tampico, Tamaulipas, 89318, México"
"Veracruz, Zapuapite, Mexico",0,0,
"Oaxaca, Zapotican, Mexico",0,0,
"Veracruz, Medellin, Mexico",19.0315387,-96.1376313,"Veracruz, Alvaradito, Paso del Toro, Medellín, Veracruz de Ignacio de la Llave, 94277, México"
"Le Tejar, Mexico",19.073333,-96.161389,"El Tejar, Medellín, Veracruz de Ignacio de la Llave, 94274, México"
"Thaliscovan, Mexico",0,0,
"Veracruz, Nedanos, Mexico",0,0,
"Guayabo Mainalba, Costa Rica",0,0,
"Chiriqui, Costa Rica",0,0,
"Oaxaca, La Mixteca, Mexico",17.0491507,-96.7175222,"3a. Privada de la Mixteca, Oaxaca, Municipio de Oaxaca, Oaxaca, 68120, México"
"Oaxaca, Mixteca, Tejupa, Mexico",0,0,
"Jalisco, Talalpa, Mexico",0,0,
"De La Baie De La Pay, Shell Heap, Mexico",0,0,
"Oaxaca, Amoltepec, Mexico",16.639722,-97.496944,"Santiago Amoltepec, Oaxaca, México"
"Oaxaca, Coyate, Mexico",0,0,
"Sacabaja, Guatemala",0,0,
"Puebla State, Mexico",18.833333,-98.0,"Puebla, México"
"Tabasco, Ocoltan, Mexico",0,0,
"Veracruz, Matzarongo, Mexico",0,0,
"Jalisco, North Rio Chapalagane, Mexico",0,0,
"Durango, Catharina, Mexico",0,0,
"Tuxpan, Mexico",20.9298337,-97.39366174892393,"Tuxpan, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Coyotepec, Mexico",16.9585539,-96.7077723,"Museo Estatal De Arte Popular Oaxaca, Calle Independencia, Cuarta Sección, San Bartolo Coyotepec, Oaxaca, 71313, México"
"Zacatecas, Carro Chino, Mexico",0,0,
"Zacatecas, Tlaltenango, Mexico",18.9492945,-99.2424423,"Zacatecas, Jardines de Tlaltenango, Cuernavaca, Morelos, 62170, México"
"Zacatecas, Juchipila, Mexico",21.4088359,-103.1163234,"Juchipila, Zacatecas, 99970, México"
"Zacatecas, Juchipila, Rancho Viejo, Mexico",0,0,
"Oaxaca, Xaaga, Mexico",16.903056,-96.327778,"Xaagá, San Pablo Villa de Mitla, Oaxaca, 70430, México"
"Veracruz, District Of Tuxpan, Ruins Of Tincontlan, Mexico",0,0,
"Texcoco, Tocuila, Mexico",19.5241162,-98.9081348,"Tocuila, Texcoco, Estado de México, 56100, México"
"Texcoco, San Dieguito, Mexico",0,0,
"San Francisco, Cuautla, Mexico",19.3922655,-98.9334576,"Cuautla, Francisco Villa, Presidentes, Chicoloapan, Estado de México, 56520, México"
"Jalisco, San Isidro, Mexico",20.7907026,-103.3536931,"San Isidro, Zapopan, Jalisco, 45205, México"
"Oaxaca, Zimatlan, Mexico",16.933056,-97.830833,"Zimatlán, Putla Villa de Guerrero, Oaxaca, México"
"Oaxaca, Matatlan, Mexico",16.864722,-96.383611,"Santiago Matatlán, Oaxaca, México"
"Oaxaca, San Juan D.L. Juntas, Mexico",0,0,
"Mitla, Mexico",16.920833,-96.361667,"San Pablo Villa de Mitla, Oaxaca, 70430, México"
"Chiriqui, Mexico",8.3973942,-82.3229129,"Chiriquí, Distrito David, Chiriquí, Panama"
"Orizabe, Mexico",0,0,
"Santo Domingo, Costa Rica",9.987976,-84.06513476554412,"Cantón Santo Domingo, Provincia Heredia, Costa Rica"
"Jalapa, Mexico",17.77080775,-92.80215155741587,"Jalapa, Tabasco, México"
"Huatusco, San Martin, Mexico",19.148703,-96.9680273,"Huatusco de Chicuellar, Huatusco, Veracruz de Ignacio de la Llave, México"
"Martinez De Las Torre, Mexico",20.064180450000002,-97.05394888991324,"Martinez, Mariano Matamoros, varias, Vega Redonda, Martínez de la Torre, Veracruz de Ignacio de la Llave, 93603, México"
"Tlalixcoyan, Mexico",18.773168499999997,-96.20588646956678,"Tlalixcoyan, Veracruz de Ignacio de la Llave, México"
"Huatusco, Mexico",19.145626800000002,-96.9655040729127,"Huatusco, Veracruz de Ignacio de la Llave, México"
"Ranchito De Las Animas, Mexico",19.519722,-96.649167,"Ranchito de las Ánimas, Actopan, Veracruz de Ignacio de la Llave, México"
"Atotonilco, Chimistlan, Mexico",0,0,
"Morelos, Cueva De Los Ladrones Cuernavaca, Mexico",0,0,
"Morelos, Tlahuicostoc Cueva De Los Ladrones, Mexico",0,0,
"Tepoztlan, Mexico",18.991495899999997,-99.10254532724873,"Tepoztlán, Morelos, México"
"Yucatan, Progreso, Mexico",21.2822136,-89.6636637,"Progreso, Yucatán, México"
"Quirigua, Honduras",0,0,
"Copan, Guatemala",14.8151062,-89.223077,"Río Copán, Camotán, Chiquimula, Guatemala"
"Benque Viejo, Belize",17.0719011,-89.137189,"Benque Viejo, Cayo District, Cayo, Belize"
"Orange Walk, New River, Belize",0,0,
"Usumacinta River, Chisec, Guatemala",0,0,
"Coatepeque, Guatemala",14.63155455,-92.00858747086568,"Coatepeque, Quetzaltenango, 09020, Guatemala"
"Chalatenango, Mataras, El Salvador",0,0,
