Id,Acquisition Year,Acquisition Type,Latitude,Longitude,Country,Locale
30.1/ 9854,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9855,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9856,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9857,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9858,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9859,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9862,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9863,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9864,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9865,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9866,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9867,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9868,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9869,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9870,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9871,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9872,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9873,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9873 A,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9873 B,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9874,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9875,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9876,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9877,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9878,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9879,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9880,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9881,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9882,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9884,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9885,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9886,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9887,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9888,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9889,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9890,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9891,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9892,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9893,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9894,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9895,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9896,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9897,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9898,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9899,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9900,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9901,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9902,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9903,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9904,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9905,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9906,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9907,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9908,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9909,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9911,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9912,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9914,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9915,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9916,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9917,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9918,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9919,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9920,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9921,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9922,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9923,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9924,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9925,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9926,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9927,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9928,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9929,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9930,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9931,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9932,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9933,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9934,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9935,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9936,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9937,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9938,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9939,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9940,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9941,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9942,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9943,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9944,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9945,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9946,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9947,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9948,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9949,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9950,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9951,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9952,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9952 A,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9953,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9954,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9955,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9956,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9958,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9959,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9960,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9961,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9962,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9963,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9964,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9965,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9966,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9967,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9968,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9969,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9970,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9971,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9972,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9973,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9974,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9975,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9976,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9977,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9978,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9979,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9980,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9981,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9982,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9983,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9984,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9985,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9986,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9987,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9988,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9989,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9990,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9991,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9992,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9993,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9994,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9995,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9996,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9997,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9998,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.1/ 9999,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 1,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 2,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 3,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 4,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 5,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 6,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 7,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 8,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 9,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 10,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 11,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 12,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 13,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 14,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 15,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 16,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 17,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 18,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 19,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 20,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 21,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 22,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 23,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 24,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 25,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 26,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 27,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 28,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 29,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 30,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 31,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 32,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 33,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 34,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 35,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 36,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 37,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 38,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 39,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 40,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 41,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 42,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 43,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 44,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 45,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 46,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 47,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 48,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 49,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 50,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 51,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 52,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 53,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 54,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 55,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 56,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 57,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 58,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 59,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 60,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 61,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 62,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 63,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 64,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 65,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 66,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 67,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 68,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 69,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 70,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 71,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 72,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 73,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 74,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 75,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 76,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 77,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 78,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 79,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 80,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 81,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 82,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 83,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 84,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 85,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 86,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 86 A,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 87,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 88,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 89,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 90,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 91,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 93,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 94,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 96,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 98,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 100,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 101,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 102,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 105,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 106,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 107,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 108,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 109,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 110,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 111,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 112,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 113,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 114,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 115,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 116,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 117,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 118,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 120,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 121,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 122,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 123,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 124,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 125,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 126,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 127,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 129,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 130,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 131,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 132,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 133,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 134,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 135,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 136,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 137,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 138,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 139,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 140,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 141,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 142,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 143,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 144,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 145,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 146,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 147,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 148,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 149,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 150,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 151,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 152,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 153,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 154,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 156,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 157,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 158,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 159,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 160,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 161,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 162,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 163,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 164,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 165,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 166,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 167,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 168,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 169,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 170,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 171,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 172,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 173,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 174,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 175,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 176,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 177,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 178,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 179,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 181,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 182,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 183,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 184,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 185,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 186,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 187,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 188,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 189,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 190,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 191,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 192,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 193,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 194,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 195,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 196,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 197,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 198,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 199,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 200,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 201,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
30.2/ 202,1936,Expedition,23.634501,-102.552784,Mexico,Chiconauhtla
