text,count
"SEATED WOMAN LAUGHING, HOLDING ANIMAL, WAVING?",1
"KINDLY-LOOKING FAN PAINTER, TOOLS",1
"ELEPHANT HEADS, FLORAL MOTIFS",1
"RICE CAKE SHAPE, BAT, RETICULATED (RYUSA) FLORAL MOTIF",1
GOURD FORM? WITH LEAVES,1
"FLORAL, LEAF DESIGN",1
FOO DOG,1
HORSE WITH SADDLE AND BRIDLE,1
SACRED OX,1
STANDING COCK,1
SEATED COCK,1
DOVE,1
RICE-CAKE POUNDING RABBIT,1
RICE EATING MOUSE,1
"SCENES OF JAPANESE LIFE, 2 MEN IN FIELD",1
"SCENES OF JAPANESE LIFE, 2 WOMEN IN INTERIOR",1
"KAGA, FIGURE WITH DEVIL MASK, BARREL DRUM",1
KAGA LION HEAD,1
"PARADE WAGON FLOAT, ANIMAL AND FIGURATIVE MOTIFS",1
DAILY LIFE IN EDO,1
"FEMALE, FLOWERS",1
"HUMAN, STRIPES",1
"HUMAN, BANDS, CHRYSANTHEMUM",1
"GEISHA FIGURE, STRINGED INSTRUMENT, HAT",1
"ZEN MONK FLUTE PLAYER FIGURE, HAT",1
ZEN MONK FLUTE,1
"BADGER, HAT, SAKE FLASK, ACCOUNT BOOK",1
"PHEASANT, CAMELLIA, CHINESE CHARACTER 'DAI",1
SEASCAPE,1
IMAHORI TOGORO AND THE FOUNDING OF KAMAZAWA,1
BOY PLAYING FLUTE,1
GIRL DANCING,1
OLDER KAPPA SISTER GROOMING OVER WATER AS MIRROR,1
WITH YOUNGER BROTHER AND SISTER KAPPA WATCHING,1
BOY KAPPA SENDING A LOVE LETTER,1
GIRL KAPPA RECEIVING LOVE LETTER,1
KAPPA MASK,1
"TAKAYAMA OR WAGON FLOAT SPRING FESTIVAL, SEIRYU TAI WAGON FLOAT",1
"TAKAYAMA OR WAGON FLOAT SPRING FESTIVAL, KAGURA TAI FLOAT",1
"WOODPECKER, ZODIAC SYMBOL",1
"HORSE, ZODIAC SYMBOL",1
"ROOSTER, ZODIAC SYMBOL",1
"BIRD, ZODIAC SYMBOL",1
"OWL, TWO OWLS IN TREE, ZODIAC SYMBOL",1
"OWL, BLOSSOMS, ZODIAC SYMBOL",1
"SHEEP, ZODIAC SYMBOL, FLORAL",1
PIGEON,1
OWL WITH CLOSED EYES,1
OWL WITH OPEN EYES,1
LION OR DRAGON,1
DUTCHMAN,1
GEISHA IN KIMONO,1
"MIYAJIMA TORII (""FLOATING GATE"") TO ITSUKUSHIMA SHRINE",1
DIVINATION TEXT,1
GEOMETRIC AND STEPPED MOTIFS,1
CROSS SHAPED MOTIFS,1
LANDSCAPES; FLOWER PATTERNS; FAMILY CREST MOTIFS (MON),1
CLUSTER OF FLOWING BUSHES & TREES,1
"GEOMETRIC PATTERN, CHRYSANTHEMUM MOTIFS",1
FLORAL AND LANDSCAPE MOTIFS,1
VINES & FLOWERS,1
FOUR PETAL FLOWER MOTIFS,1
ILLUSTRATES MAN'S INSIGNIFICANCE IN THE GREATER SCHEME OF NATURE,1
"BHUTA MOTIFS WITH VINES, LEAVES & FLOWERS; LATTIC WORK PATTERN; INSCRIPTION",1
"VAJRASATTVA WITH SHAKTI SURROUNDED BY 21 BUDDHAS, 2 ARHATS & KUBERA",1
"PALDEN LHAMO SURROUNDED BY 27 BUDDHAS, 2 DEMONS AND KUBERA",1
GER (YURT) WITH GEOMETRIC DESIGN & FURNITURE,1
DEMON-LIKE FIGURE WITH CURVED BLADE WEAPON,1
CALON ARANG (RANGDA),1
WARRIOR HAT,1
SPEAR,1
KNIFE SHEATH,1
ELEPHANT,1
YOUNG GIRL WEARING COSMETIC,1
WOODBLOCK CARVER,1
APPLE LAPTOP COMPUTER,1
"DRAGON MOTIF; FU CHARACTER; FISH, CRAB AND BUTTERFLY",1
"FLOWERS, FLORAL VINES",1
"MEDALLIONS, FLOWERS",1
"MEDALLIONS, FLORAL VINE",1
"MEDALLION, FLOWER AND STEM MOTIFS",1
"MEDALLIONS, STYLIZED LEAVES",1
"MEDALLIONS, STYLIZED LEAVES, FLOWER MOTIFS",1
"FLORAL MEDALLIONS, STYLIZED FLORAL MOTIFS",1
"FLORAL MEDALLIONS, VINE AND LEAF MOTIFS",1
PANELS WITH BLACK SERRATED LEAVES,1
"THE MADONNA, WITH INFANT JESUS IN CHINESE DRESS ON ORNATE WOODEN THRONE",1
"MADONNA, WITH INFANT JESUS IN CHINESE DRESS, LANDSCAPE PAINTING SCREEN",1
KANNON SUTRA,1
LION OF ECHIGO,1
HOROSCOPE ANIMALS,1
MOTHER GODDESS (MATAJI NI PACEDI),1
"ICONIC CITIES (JAIPUR, UDAIPUR, JAISALMER) AND ANIMALS (ELEPHANT, HORSE, CAMEL)",1
FLORAL-LIKE VINE PATTERN,1
"MAN, ELEPHANT, HORSE, COW, CAMEL?",1
"ELEPHANT, HORSE, COW, CAMEL?",1
"MAN, HORSE",1
"HORSE, CAMEL?",1
"CRANE, IN THE STYLE OF ZEN INK PAINTING",1
CRANE SKETCHES,1
OFFERING STAND,1
LONG HANDLED METAL SAKE EQUIPMENT,1
ROD-SHAPED ACCESSORY,1
ICONOGRAPHY ASSOCIATED WITH MAO TSE-TUNG'S THREE CLASSIC ESSAYS...,1
DEPICTING SAMBUL CHESOK (SEE ACCESSION RECORD),1
"SEVEN BUDDHA-LIKE FIGURES REPRESENTING DEITY 'CH'ILSEONG' OR ""SEVEN STARS""",1
FLORAL AND BIRD MOTIFS,1
CHECKERED,1
ACINTYA SURROUNDED BY 2 SNAKED (NAGAS) AND NAWASANGA (NINE DIRECTIONS/OBJECTS),1
"GEOMETRIC, KASURI PATTERN",1
FLORAL BANDS,1
FLORAL VINE,1
DOOR OF THE KA'ABA,1
GREAT MOSQUE AT MECCA WITH THE KA'BA AT THE CENTRE,1
HE KA'ABA AND A FLORAL DESIGN,1
THE PROPHET'S MOSQUE IN MEDINA,1
TANG SAN-TANG (MONK) FROM JOURNEY TO THE WEST,1
SUN WU-KONG (MONKEY KING) FROM JOURNEY TO THE WEST,1
ZHU BA JIE (PIGGY) FROM JOURNEY TO THE WEST,1
SHA WU JING (RIVER MONSTER OR SAND MONK) FROM JOURNEY TO THE WEST,1
CARGO SHIP,1
RAFT CARRYING A FIGURE AND CORMORANTS,1
SAMPAN OR FLAT BOTTOMED BOAT WITH A FIGURE,1
FARMER PLOUGHING,1
A FIGURE RIDING ON A COW OR WATER BUFFALO,1
FIGURE NET FISHING,1
"DRAGON, PA'O TEXT, BURMESE SCRIPT",1
"PA'O TEXT, BURMESE SCRIPT",1
STAR PATTERN,1
SPIRAL PATTERN,1
"LYRE, SPIRAL",1
"GEOMETRIC MOTIFS, 8-PETAL 'FAM SING' FLOWER, HEARTS, TWO BIRDS (PIGEONS?;",1
"GEOMETRIC MOTIFS, HEARTS, 8-PETAL 'FAM SING' FLOWER",1
"GEOMETRIC MOTIFS, 8-PETAL 'FAM SING' FLOWER, BIRD (PIGEON?), HEARTS, FLOWERS",1
GEOMETRIC PATTERN AND SAWAT OR STYLIZED GARUDA WINGS,1
FLOWER PATTERN (TRUNTUM MOTIF),1
DIAMOND SHAPE GEOMETRIC PATTERN,1
STYLIZED FLORAL AND ANIMAL MOTIFS,1
INTERLOCKING ELLIPSIS (KAWUNG) PATTERN,1
ABSTRACT DESIGNS,1
MUSHROOM CLOUD (FIRST SUCCESSFUL EXPLOSION OF THERMONUCLEAR BOMB JUNE 1967),1
PANDA SITTING UNDER BAMBOO TREE PLAYING WITH BEACH BALL,1
"MOUNTAIN, PINE TREES, AND CLOUDS, WITH INSCRIPTION: THE FAIRY CAVE AT LUSHAN",1
"INSCRIPTION AND OLD BRANCH, GREEN LEAVES AND THREE RIPE PEACHES",1
INSCRIPTION AND CICADA ON THE BRANCH OF A CHESTNUT TREE WITH AUTUMNAL FOLIAGE,1
STORY OF OUYANG HAI WITH INSCRIPTION,1
"WAVES, PINK SKY AND RED SEAGULLS WITH INSCRIPTION",1
INSCRIPTION ('CHAIRMAN MAO'S NEWEST DIRECTIVE),1
RED GUARD GIRL IN COTTON FIELD WITH INSCRIPTION,1
"SHIP, JUNK, WAVE, WITH INSCRIPTION",1
"JUNKS SAILING IN FRONT OF MONUMENTAL SUN AND CLOUDS, WITH INSCRIPTION",1
"WAR SHIP SAILING IN FRONT OF SUN, WITH INSCRIPTION",1
SHIP SAILING WITH SMOKE BILLOWING FROM SMOKE STACK,1
"WOMAN STANDING W/ PIANO, RAISING LANTERN AND MAKING FIST (RAISE THE RED LANTERN)",1
"TWO PANDAS, ONE EATING BAMBOO LEAVES, OTHER WITH BEACH BALL UNDER BAMBOO",1
"TWO PANDAS UNDER BAMBOO TREES, FLYING SWALLOW",1
"TWO CRANES, PINE BRANCHES AND 'DOUBLE-HAPPINESS' CHARACTER",1
ABSTRACT SUNFLOWERS AND INSCRIPTION PROMOTING THE SPIRIT OF JIAO YULU,1
SCALLOPED BLOSSOM,1
"LIGHTHOUSE IN WAVES, ABSTRACT SUNFLOWERS, INSCRIPTION",1
RED FLAG,1
FOUR RED BOOKS AND AN INSCRIPTION,1
RADIATING STAR AND INSCRIPTION,1
"RIBBONS, WHEAT TASSEL AND THREE FLAGS AND INSCRIPTION",1
"AGRICULTURAL SCENE, RISING SUN, FACTORIES AND INSCRIPTION",1
CHARACTER 'LOYALTY' ON HEART WITH INSCRIPTION,1
TEXT FROM MAO,1
FIGHTER JETS FLYING ABOVE THE SEA AND INSCRIPTION,1
"FLAGS ON TERRACED RICE PATTIES, DAM IN DISTANCE, FLOWERS/RIBBONS, INSCRIPTION",1
"DAQING OIL REFINERY, RISING SUN AND INSCRIPTION",1
FACTORY SCENE AND INSCRIPTIONS,1
"FEMALE FARMER WITH SICKLE, MALE WORKER WITH HAMMER, STAR, COG, WHEAT,INSCRIPTION",1
"PEASANT WITH SICKLE AND FACTORY WORKER WITH LONG POLE, WHEAT, INSCRIPTION",1
"DAQING OIL FIELD, THREE BLOSSOMS, SLOGAN",1
"HORSE CARRYING SHEAVES OF GRAIN, SYMBOL OF COMMUNIST PARTY, INSCRIPTION",1
"SYMBOL OF CHINESE RAILWAY SYSTEM, SLOGAN AND SIGNATURE OF MAO",1
"FLORAL ROUNDEL, BLOSSOMS, BUTTERFLY-LIKE CREATURE, 2 CHARACTERS, INSCRIPTION",1
SNOWFLAKES AND PLUM BLOSSOMS SURROUNDING KEROSENE LANTERN,1
LOADED TRUCK PASSING BLOSSOMING TREES AND A FACTORY BETWEEN MOUNTAINS AND WATER,1
FACTORIES IN A SPRING-TIME COUNTRYSIDE WITH BLOSSOMING TREES AND WATER,1
"TRUCK DRIVING THROUGH THE COUNTRYSIDE, INSCRIPTION",1
"FLOWERS SURROUNDING THE THREE CONSTANTLY READ ARTICLES, INSCRIPTION",1
"GARDEN SCENE, FEMALE IMMORTAL WITH FLUTE, PAULOWNIA TREE, SERVANT, PHOENIX",1
"ROOSTER, TEXT",1
RED PLUM BLOSSOMS ON BROWN BRANCH AND FULL MOON FLOATING IN A BLUE MIST,1
"WHITE LILY ON A BLUE GROUND, INSCRIPTIONS",1
"ROOSTER ON A TURQUOISE ROCK, RED PEONY ASIDE",1
"SIX LEMON-YELLOW MANGOES ON A BLUE PLATE ON RIBBON, INSCRIPTION",1
"DAQING OIL FIELD, TRAINS OF OIL TANKS, OIL RIGS WITH RED FLAGS, RISING SUN, CITY",1
"SLOGANS, THREE RED FLAGS BEHIND A BUNCH OF GOLDEN WHEAT TASSELS, IN BLACK COG",1
"THREE BOOKS (THREE CONSTANTLY READ ARTICLES), SUN WHEAT TASSELS, INSCRIPTION",1
"COUNTRYSIDE SCENE, TWO RED TRACTORS IN FIELD, DISTANT CITYSCAPE, INSCRIPTION",1
"DANCING FIGURES, TEXT, 'THE WHITE-HAIRED GIRL' A POPULAR BALLET-DRAMA",1
"FACTORY SCENE WITH RED ROSES, INSCRIPTION",1
"EMBLEM, TRUCK WITH ROCKET LAUNCHER OR CONSTRUCTION MATERIALS, SUN, INSCRIPTION",1
"BRIDGE?, RISING SUN, FLAG, INSCRIPTION",1
"SCHEMATIC DRAWING OF GLASS FLASK, INSCRIPTION",1
"TRACTOR TILLING FIELDS, WATER POURING OVER DAM, RISING SUN , INSCRIPTION",1
"GIRL READING SCIENCE BOOK, SUNFLOWERS, FLORAL PATTERN",1
"THE REAL AND FAKE TANG MONK, FROM JOURNEY TO THE WEST",1
"LIU SHA HE, JOURNEY TO THE WEST",1
"NEW ADVENTURES OF SUN WUKONG, JOURNEY TO THE WEST",1
"TANG SENG SHUOFA, AFTER JOURNEY TO THE WEST",1
ZHU BAIJIE FROM JOURNEY TO THE WEST,1
SUN WUKONG FROM JOURNEY TO THE WEST,1
"FIGURE OF BENKEI (MUSASHIBO BENKEI) AT GOJO BRIDGE, WITH WEAPONS",1
"DRAGON BOAT RACE, MUSICIANS, SPECTATORS",1
"THEATRICAL SCENE FROM WHITE SNAKE, XU XIAN, GREEN SNAKE AND WHITE SNAKE,",1
SIHVA,1
BRAMHA,1
KALI,1
DURGA,1
SARASWATI,1
KRISHNA,1
MAHARAJA,1
WAYANG KULIT CHARACTER,1
WAYANG KULIT CHARACTER?,1
MOKJUNG (APOSTATE MONK),1
SOMU (SO MU OR SOMAEGAKSI) (DANCING GIRL),1
MOKJUNG (OR 'MOK' MONK) (APOSTATE MONK),1
YELLOW DISC MOTIFS AND CURVILINEAR MOTIFS,1
"CONCENTRIC DISCS, CURVILINEAR MOTIFS",1
"VERTICAL BANDS, CURVILINEAR MOTIFS",1
"GEOMETRIC DESIGNS, HOUSES AND HUMAN FIGURES",1
GEOMETRIC AND LINEAR MOTIFS,1
"GEOMETRIC MOTIFS, DIAMOND DESIGNS AND STEPPED MOTIFS",1
MOTIFS OF DIAMONDS AND HUMAN FIGURES,1
"FLORAL AND FISH MOTIFS, FLORAL PATTERN BAND",1
"GEOMETRIC DESIGNS, HORSE LEG",1
"FLORAL MOTIFS, CARTOUCHES, SUN MOTIF, FAUX ARABIC INSCRIPTIONS",1
"GEOMETRIC AND FLORAL MOTIFS, FAUX ARABIC INSCRIPTIONS",1
PRINTED WITH VERSES OF THE QURAN AND SHADOW PUPPET (WAYAN KULIT) FIGURES,1
PRINTED WITH VERSES OF THE QURAN AND SHADOW PUPPET (WAYAN KULIT) FIGURE,1
PHALLIC,1
STANDING FEMALE FIGURE,1
"IMAGE OF ISLAND AND WOVEN LETTERING READS, ""SAMAR""",1
STANDING WOMAN WITH CHILD ON HIP,1
MOUFLON HEAD,1
HORSE AND RIDER,1
WINGED BEAST,1
LEAVES AND FRUIT,1
MYTHOLOGICAL BIRD,1
DESIGN 433,1
DESIGN NUMBER 79,1
DESIGN NUMBER 434,1
DESIGN NUMBER 437,1
DESIGN NUMBER 455,1
DESIGN NUMBER 470,1
DESIGN NUMBER 161,1
DESIGN NUMBER 336,1
FIGURE NUMBER 29 A,1
FIGURE NUMBER 29 B,1
CUNEIFORM,1
SHEEP,1
BIRD (SWAN?),1
RAM,1
BOVINE,1
"RECLINING TIGER, DRAGON",1
"HUMPED BULL, ZEBU",1
RECLINING COW,1
SMARADAHANA?,1
THREE JEWELS TEXT,1
"POTALA, LHASA, TIBET",1
FIGURE WITH WINGS,1
SUN AND STARS,1
"LIZARD, MAN",1
"""A STUDY FROM LIFE IN CERVANTES.""",1
"""STUDY OF ACTIVITIES AMONG THE IGOROTS OF LEPANTO-BONTOC.""",1
"""CERVANTES, LEPANTO, P.I""",1
"""THE ILOCANO LOOM OF LEPANTO-BONTOC.""",1
"""WORKING IN THE RICE FIELDS, LEPANTO-BONTOC.""",1
"""MAKING COTTON THREAD FOR WEAVING.""",1
"""VAN A LA ESCUELA.""",1
"""FILIPINA, LUZON.""",1
TWO-HEADED BIRD FIGURE,1
SKULL AND CROSSBONES,1
"BUDDHA, NAGA",1
NO SUBJECT,1
STRIPES (ON ONE END OF EACH),1
"NO DESIGN, COULD HAVE BEEN PAINTED ONE COLOR",1
"MONOCHROME, BIRDS IN TRIANGLES, BIRD AND WAVE MOTIFS, STRIPES",1
"STRIPES, DIAMOND PATTERN, BIRD AND FISH MOTIF",1
"GEOMETRIC MOTIF, FRINGE",1
"STYLIZED BIRDS IN RECTANGLES, FRINGE",1
JURUPARY (THE DEVIL),1
ARAHA (THE BIRD CATCHING SPIDER),1
UMANOHOKO (DEVIL'S DARNING NEEDLE),1
TWO OXEN YOKED TOGETHER,1
MAN AND WOMAN STANDING AND EMBRACING,1
"TWO WOMEN? , SEATED AT TABLE?",1
MAN STANDING WITH POT?,1
WOMAN WEARING SKIRT,1
"ANTHROPOMORPHIC, GEOMETRIC DESIGN",1
ANTHROPOMORPHIC FEMALE,1
"ANTHROPOMORPHIC MALE, GEOMETRIC DESIGNS",1
ARMADILLO-LIKE CREATURE,1
HOWLER MONKEY,1
ANT EATER,1
HUMAN SMOKING CIGARETTE,1
JAGUAR SPIRIT,1
A TREE OF THE JUNGLE,1
SPIRIT OF THE JUNGLE (CURUPIRA),1
"GEOMETRICAL DESIGNS, FISH",1
"HAND WITH HEAD AT WRIST, HOLDING MONEY",1
DEPICTION OF CRUCIFIXION OF CHRIST,1
CARVED DISTAFF FOR HOLDING WOOL,1
MAN CARRYING ANIMAL (LLAMA?),1
FEMALE CARRYING NURSING INFANT,1
WOMAN WITH INFANT,1
WOMAN CARRYING CHUSPA AND SPINDLE,1
WOMAN WITH HAT,1
MAN WITH STAFF AND HAT,1
WOMAN WITH PITCHER AND HAT,1
"MALE, HAT, SWEATER, SCARF, TROUSERS",1
"FEMALE, HAT, SWEATER, SHAWL, SKIRT",1
GAUCHO,1
MAN WITH STAFF,1
LLAMA,1
"WOMAN, SPANISH STYLE DRESS, NECKLACE",1
"STANDING FIGURE, FACIAL FEATURES, SHORT-SLEEVED DRESS",1
"STANDING FIGURE, PORTRAIT OF MISSIONARY",1
"STANDING FIGURE, FACIAL AND BODY DECORATION",1
HUMAN FIGURES (SENOVIA & MALVINA GOULD); ANTHROPOMORPHIC FIGURES AND CREATURES,1
"GEOMETRIC, CROSS",1
"GEOMETRIC, SQUARES",1
"GEOMETRIC, CONCENTRIC SQUARES",1
"GEOMETRIC, LINED UP SQUARES",1
"GEOMETRIC, DIAMOND SHAPES WITH CROSS IN CENTER OF EACH",1
"GEOMETRIC, DOTS, LINES",1
"THREE BANDS SEWN TOGETHER: BIRDS IN RECTANGLES OUTLINED BY S MOTIFS, DIAMONDS",1
OVERALL DIAMOND PATTERN WITH STEPPED OUTLINE,1
ALTERNATING MULTICOLORED STRIPES,1
"STEPPED OUTLINE FIGURES, OVERALL PATTERN HARD TO READ DUE TO AGE",1
STRIPES OF ALTERNATING COLORS,1
FISH AND GEOMETRIC MOTIFS WITHIN STRIPES,1
"PLANT MOTIFS IN TRIANGLES, BIRDS BETWEEN STRIPES",1
FELINES AND BIRDS,1
STYLIZED FISH IN HEXAGONS,1
"ROWS OF INTERLOCKING STYLIZED ANIMAL, GEOMETRIC, AND STEPPED FRET MOTIFS",1
MONOCHROME WITH STYLIZED ANIMAL MOTIF IN STEPPED FRET AT CORNER,1
ROW OF STEPPED FRET AND OTHER GEOMETRIC AND BIRD MOTIFS,1
ROWS OF BIRDS IN DIAGONAL BANDS,1
"GOEMETRIC AND STYLIZED ANIMAL MOTIF, STRIPES",1
ROWS OF STYLIZED SNAKES AND GEOMETRIC MOTIFS,1
MULTICOLORED RECTANGLES WITHIN RECTANGLE MOTIF ON MONOCHROME MAINFIELD,1
ROWS OF STYLIZED SNAKE AND GEOMETRIC MOTIFS,1
MULTICOLORED RECTANGLE WITHIN RECTANGLE MOTIF ON MONOCHROME MAINFIELD,1
"ROW OF STEPPED FRET, KEY, GEOMETRIC, AND STYLIZED BIRD MOTIFS WITHIN STRIPES",1
ROWS OF GEOMETRIC AND KEY MOTIFS WITHIN RECTANGLES,1
"STRIPES OF ALTERNATING COLOR ON MAIN FIELD; GEOMETRIC MOTIFS, STEPPED FRETS",1
"ROW OF STEPPED FRET, KEY, GEOMETRIC, AND STYLIZED BIRD MOTIFS WITHING STRIPES",1
"ROWS OF STYLIZED ANIMAL, GEOMETRIC, AND STEPPED FRET MOTIFS WITHIN STRIPES",1
INTERLOCKING GEOMETRIC AND POSSIBLE STYLIZED SNAKE MOTIFS,1
"ROWS OF STYLIZED ANIMALS, SNAKES, AND GEOMETRIC MOTIFS WITHIN RECTANGLES",1
ROWS OF INTERLOCKING STEPPED FRETS AND STYLIZED BIRDS,1
"GEOMETRIC DESIGN ON MAIN FIELD, STYLIZED ANIMALS, GEOMETRIC, STEPPED FRET MOTIFS",1
ROWS OF FELINE AND BIRDS IN RESTANGLES,1
"STEPPED, OVERALL PATTERN DIFFICULT TO READ DUE TO SMALL SIZE OF FABRIC",1
"ROW OF STEPPED FRET, KEY, GEOMETRIC, AND STYLIZED BIRDS WITHIN STRIPES",1
"ROW OF STEPPED FRET AND KEY, GEOMETRIC AND STYLIZED BIRD MOTIFS WITHIN STRIPES",1
BROWN AND,1
"ZIGZAG, CHECKERBOARD",1
"DIAMONDS, WAVES, AND ANIMAL MOTIFS",1
"STANDING FIGURES, STRIPES",1
HORIZONTAL BANDS OF STEPPED FRETS,1
FELINE FIGURES IN GEOMETRIC MOTIFS ALTERNATING IN RECTANGULAR GRID,1
"BIRDS, BIRDS IN STEPPED FRETS, FACES",1
STYLIZED ANIMAL MOTIF IN ALTERNATING COLORS?,1
ALTERNATING MONOCHROME AND RECTANGLES WITH DOUBLE HEADED BIRDS,1
BIRDS WITHIN ZIGZAG BANDS,1
INTERLOCKING BIRDS AND GEOMETRIC DESIGNS WITHIN BANDS,1
"HUMAN FIGURES WITH HEADDRESSES SURROUNED BY ANIMALS, STEPPED FRETS",1
"BODY: ROWS OF BIRDS, ROWS OF STYLIZED FEATHERS",1
"STEPPED FRET, DIAMOND, ZIG-ZAG MOTIFS",1
STYLIZED MOTIF,1
"DIAMOND, ZIG-ZAG MOTIFS, ZEBRA BRAIDING",1
"STEPPED FRET MOTIF, DIAMOND MOTIF, ZEBRA BRAIDING",1
2 COLOR DIAMOND MOTIF,1
"FRET MOTIF ON VERTICAL WRAPPING, DIAMOND MOTIF ON BRAID",1
"ZIG-ZAG DIAMOND PATTERN, ZEBRA BRAIDING",1
DIAMOND MOTIF ON BRAID,1
"STEPPED FRET MOTIF, ZEBRA BRAIDED CORD",1
STEPPED FRET AND DIAMOND MOTIF,1
"STEPPED FRET MOTIF, DIAMOND MOTIFS",1
"STEPPED FRET MOTIF, ZIG-ZAG MOTIF, ZEBRA BRAIDING",1
"DIAMOND MOTIF, ZEBRA BRAIDING",1
"STYLIZED ANIMAL MOTIFS, DIAMOND AND ZIG-ZAG PATTERN, ZEBRA BRAIDING",1
DIAMOND AND ZIG-ZAG PATTERN,1
"STEPPED FRET MOTIF, DIAMOND PATTERN",1
"DIAMOND, STEPPED-FRET MOTIFS",1
"STYLIZED ANIMAL MOTIF?, DIAMOND PATTERN ON BRAIDING",1
"GEOMETRIC PATTERN CRADLE, DIAMOND PATTERN ON BRAIDED CORD",1
"STEPPED FRET MOTIF, TRIANGLES, ZEBRA BRAID",1
"BRICKWORK PATTERN ON CRADLE, DIAMOND PATTERN ON BRAIDING",1
"GEOMETRIC MOTIF EDGING, ZIG-ZAG MOTIF",1
"DIAMONDS, TRIANGLES, ZIG-ZAG MOTIFS, ZEBRA BRAIDED CORD",1
"DIAMOND AND ZIG-ZAG MOTIFS, ZEBRA BRAIDED CORD",1
"ZIG-ZAG EDGING, STYLIZED ANIMAL MOTIFS",1
"STEPPED FRET MOTIF, 2 COLOR PATTERNED BRAID",1
"STEPPED FRET MOTIF, DIAMOND AND ZIG-ZAG MOTIFS, ZEBRA BRAIDED CORD",1
VARIOUS DIAMOND MOTIFS,1
"DIAMOND, GEOMETRIC PATTERNS",1
"DIAMOND MOTIF, ZEBRA BRAID",1
"STEPPED FRET MOTIF, STYLIZED ANIMAL MOTIF",1
"DIAMOND, ZIG-ZAG MOTIFS",1
"NUMEROUS SEPERATED PLIED CORDS ENDING IN FEATHERS, GATHERED IN A TRIANGLE",1
"BRAIDED AND PLIED CORDS ENDING IN FEATHERS, GATHERED AROUND A STICK",1
"BRAIDED AND PLIED CORDS ENDING IN A FEATHER, GATHERED IN LAYERS AROUND A STICK",1
"PLIED CORDS ENDING IN A FEATHER, GATHERED IN LAYERS ARUOND A WOODEN STICK",1
"PLIED CORDS ENDING IN A FEATHER, GATHERED IN LAYERS AROUND A WOODEN STICK",1
"POSSIBLY TURBAN ORNAMENT, ANIMAL HAIR AND FEATHERS ATTACHED TO BRAIDED CORDS",1
"PLIED CORDS ENDING WITH A FEATHER, WRAPPED AROUND A WOODEN STICK",1
"PLIED CORDS ENDING IN A FEATHER, WRAPPED AROUND A WOODEN STICK",1
"STRUNG MULITCOLOR FEATHERS WOUND AROUND STICK, WHICH PRODUCES A HANDLE",1
"LPIED CORDS ENDING WITH A FEATHER, GATERED IN LAYERS AROUND A STICK",1
"FEATHERS WOUND AROUND A STICK, WHICH PROTRUDES TO FORM A HANDLE",1
"PLIED CORDS ENDING IN A FEATHER, GATHERED AROUND A WOODEN STICK",1
STEPPED FRETS AND OTHER GEOMETRIC MOTIFS,1
"CHECKERBOARD DESIGN , MONOCHROME BAND",1
STYLIZED BIRD OR GEOMETRIC MOTIF,1
STEPPED FRETS; STYLIZED LLAMAS,1
STYLIZED LLAMAS AND BIRDS,1
MYSTICAL FIGURE WITH TROPHY HEADS; STYLIZED SUN FACES,1
FIGURES WITH TROPHY HEADS,1
FELINE AND BIRD MOTIFS,1
FELINE AND TROPHY HEAD MOTIFS,1
MYTHICAL FIGURES WITH TROPHY HEADS,1
MYTHOLOGICAL FLYING FIGURES WITH TROPHY HEADS,1
"MYTHICAL FIGURES WITH ANIMAL AND HUMAN FEATURES, TROPHY HEADS, CHECKERBOARD",1
MYTHICAL FIGURES WITH FELINE AND BIRD FEATURES AND TROPHY HEADS,1
MYTHOLOGICAL FIGURES WITH VARIOUS APPENDAGES,1
STYLIZED PLANT MOTIF?,1
"FELINE, BIRD FIGURES",1
MYTHICAL FIGURES WITH TROPHY HEADS AND VARIOUS APPENDAGES,1
TOO DAMAGED TO DISTINGUISH A DESIGN,1
"MONOCHROME MAIN FIELD, ROW OF BIRDS CARRYING PLANTS OR ANIMALS IN THEIR BEAKS",1
"MONOCHROME MAIN FIELD, ROW OF BIRDS CARRYING A PLANT OR ANIMAL IN THEIR BEAKS",1
STRAP CONSISTS OF BAND WITH DIAMOND MOTIF AND CORDS WITH OPEN KNOT ON EACH,1
ANIMAL HAIR OR PLANT FIBER AND FEATHERS ARE GATHERED AROUND A WOODEN STICK,1
"DECORATED BORDER,GEOMETRI DESIGNS, STYLIZED FELINE FIGURES",1
BIRD MOTIF IN BANDS OF VARIOUS COLORS,1
X AND S AND OTHER GEOMETRIC MOTIFS,1
SCROLL AND STYLIZED FIGURE MOTIFS,1
INDISTINGUISHABLE,1
BIRD AND SCROLL MOTIFS,1
"BIRD, BAR, KEY, AND GEOMETRIC MOTIFS",1
GEOMETRIC AND STYLIZED ANIMAL MOTIFS IN RECTANGLES,1
VARIOUS GEOMETRICAL MOTIFS,1
GEOMETRICIZED ANIMAL AND STYLIZED HAND MOTIF,1
GEOMETRICIZED ANIMAL MOTIFS,1
KEY AND VARIOUS OTHER MOTIF,1
RECTANGLE AND BAR MOTIF,1
BAR AND RECTANGLE MOTIF,1
MULTI-COLORED GEOMETRIC AND ZOOMORPHIC PATTERNS,1
STYLIZED FIGURES AND GEOMETRIC DESIGNS,1
2 COLOR PLIED FRINGE,1
"DIAMOND PATTERN, ZEBRA BRAIDED CORD",1
NON,1
"DIAMONDS, ZIG-ZAG MOTIFS",1
