text,count
"HIDE, FUR (BLACK SQUIRREL), CORD, PIGMENT",1
"HIDE, ANTLER, FEATHERS (REMNANTS), PIGMENT",1
"CLOTH (COTTON), RIBBON (SILK), METAL (SILVER ?), THREAD",1
"HIDE (DEER), FUR (DEER), CLOTH, THREAD",1
"PLANT FIBER (REED), PIGMENT, CORD",1
"WOOD (KNOT), HIDE",1
"BEADS, WIRE",1
"BEADS (GLASS, METAL), METAL (THIMBLE), HIDE, RIBBON",1
"BEADS (GLASS), SHELLS (WAMPUM)",1
"CLOTH (COTTON, PRINT COTTON), RIBBON (SILK), BEADS, THREAD",1
"HIDE (BUCKSKIN), STRING, THREAD, RIBBON, METAL",1
"METAL (GERMAN SILVER), FEATHER",1
"WOOD, CLOTH, HIDE, STRING, YARN",1
"BONE, HIDE, THREAD",1
"GOURD, WOOD, HIDE, BEADS (GLASS), METAL, FEATHERS, PIGMENT, THREAD",1
"CLOTH (COTTON), RIBBON (SILK), METAL (SILVER)",1
"WOOD, CLOTH, YARN, METAL, PIGMENT, RIBBON, THREAD",1
"BARK (BIRCH), PLANT FIBER, TWIG",1
"GLASS, TOBACCO",1
"ANTLER, METAL, WOOD, PIGMENT",1
"METAL (IRON), WOOD, HIDE, PIGMENT",1
"QUILLS, HAIR, FEATHER, HIDE, BONE, METAL (BELLS), BEADS (GLASS), THREAD, PIGMENT",1
"HIDE, BEADS (GLASS), SINEW, CORD",1
"FEATHERS, QUILLS (FEATHER, PORCUPINE), WOOD, HIDE, PIGMENT, SINEW, HAIR, THREAD, SKIN",1
"PLANT FIBER (PALMETTO ?), COTTON",1
"BARK (TILIA), PLANT FIBER",1
"COTTON, WOOL, PLANT FIBER (BASSWOOD ?)",1
"HIDE, BEADS (GLASS), THREAD, CLOTH, METAL",1
"HIDE, WOOD, FEATHER, QUILLS, HAIR, SINEW, PIGMENT",1
"HOOF, FUR, CLOTH, HAIR, METAL, THREAD",1
"CLOTH (WOOL), BEAD (GLASS)EADS, COTTON LINING",1
"CLOTH (FELT), FEATHERS, HIDE, THREAD, SINEW, HAIR, METAL (BELLS)",1
"WOOD, QUILL, PIGMENT, HAIR, YARN, STRING, FEATHER, SKIN, CLOTH",1
"HIDE, PIGMENT, BEADS, HAIR, SINEW, THREAD, CLOTH (FLANNEL), YARN, METAL",1
"BAST, YARN (WOOL)",1
"WOOD, YARN, METAL, HIDE, PIGMENT",1
"SHELL (CLAM?), HIDE, PIGMENT",1
"STONE, CLOTH, STRING",1
"CORN, CLOTH, STRING",1
"PLANT FIBER, PIGMENT, BARK",1
"HOOF (DEER), WOOD, BEADS (GLASS), THREAD",1
"CANE, STRING, BONE?, PIGMENT",1
"ROOT ?, SHELL (COWRIE)",1
"HIDE, HAIR, CLOTH, METAL (BELLS), STRING, THREAD",1
"SEED, PLANT FIBER, LEAVES",1
"METAL (CHAIN), HOOF, HIDE",1
"HIDE, NUT ? (CHESTNUT ?), THREAD, PIGMENT",1
"ROOT, NUT, ACORN CAP",1
"HIDE (DEER), CLOTH, THREAD",1
"PLANT FIBER (GRASS, BARK), STRING",1
"WOOD, HIDE, FUR (RABBIT)",1
"BONE (LYNX), TEETH (LYNX)",1
"WOOD, HIDE, CLOTH, PAPER",1
"WOOD, BARK (BIRCH), PLANT FIBER",1
"HIDE, THREAD, TOBACCO ?",1
"HIDE, CLOTH, THREAD, HAIR ?",1
"HIDE, FUR (RABBIT), CLOTH, SINEW?",1
"BARK (BIRCH), PLANT FIBER, STRING",1
"ROOTS (WILLOW), PLANT FIBER, THREAD (MODERN ?)",1
"HIDE, FUR (MINK), CLOTH, BEADS (GLASS), FEATHERS, THREAD, PIGMENT, TEETH, BONE (SKULL)",1
"BEADS, THREAD (COTTON), RIBBON (SILK)",1
"REED, WOOD, HIDE, METAL",1
"SKIN, FEATHERS (HAWK), CLAWS, BEAK, BONE, HIDE, PIGMENT",1
"HOOF (DEER), ANTLER, HIDE",1
", COTTON, WOOL",1
"WOOD, THREAD, YARN",1
"WOOD, TWINE, THREAD",1
"PLANT FIBER, WOOD, THREAD (MODERN ?)",1
"PLANT FIBER, WOOD, STRING (MODERN ?)",1
"PLANT FIBER, WOOD, STRING (MODERN?)",1
"BONE (MOOSE) HIDE, WOOD, STRING",1
"HIDE, CLOTH, STRING, YARN, THREAD",1
"HIDE, CLOTH, STRING, BEADS, YARN, THREAD",1
"HIDE, CLOTH, BEADS, THREAD, YARN",1
"HIDE, CLOTH, STRING, BEADS, THREAD",1
"HIDE, CLOTH, STRING, BEADS, THREAD, YARN",1
"HIDE (RABBIT), FUR, STRING",1
"HIDE, FUR, BONE, STRING",1
"BARK (BIRCH ?), THREAD",1
"SKIN (STURGEON), THREAD, YARN",1
"SKIN (STURGEON), CLOTH, THREAD",1
"WOOD, CLOTH, HIDE, THREAD, PIGMENT",1
"BARK (BIRCH), CLOTH, HIDE, PLANT FIBER",1
"HIDE, FUR (RABBIT), STRING (SINEW ?)",1
"HIDE, FUR (RABBIT), CLOTH, STRING (SINEW ?)",1
HIDE (MOOSE FOETUS),1
BARK (ROOT),1
"BONE (LYNX), TOOTH (LYNX)",1
"HIDE, FUR (RABBIT), CORD, CLOTH",1
"BARK (BLACK WILLOW), WOOD",1
CONE (SPRUCE),1
ROOT (LABRADOR TEA),1
"PLANT FIBER (MINT), YARN",1
"ROOT (RABBIT ROOT), CORD",1
"ROOT (RASPBERRY), THREAD",1
"BARK (MOUNTAIN ASH), WOOD",1
"CLOTH (WOOL TRADE CLOTH, COTTON), HIDE, BEADS, THREAD",1
"WOOD, METAL, CLOTH, STONE, BARK, PAPER, TWIGS, THREAD, FEATHERS, PLANT FIBER",1
"BARK (BIRCH), WOOD, TWIGS, PLANT FIBER, STRING",1
"HIDE, QUILL, THREAD, PIGMENT?",1
"SKIN, FEATHERS (EIDER DUCK), BEAKS, THREAD",1
"HIDE, BEADS, METAL (TIN), SINEW",1
"PLANT FIBER, PITCH, CLOTH, HIDE, WOOD",1
"WOOD, BEADS, CLOTH, HIDE, THREAD",1
"PLANT FIBER (YUCCA LEAVES ?), CLOTH",1
"ROOT (AMOLE), CLOTH",1
"PLANT FIBER, TWIGS, HIDE, CLOTH, STRING, PIGMENT ?",1
"PLANT FIBER, TWIGS, HIDE (RAWHIDE), CLOTH",1
"PLANT FIBER, PITCH, HIDE, STRING, METAL",1
"HIDE, BEADS, METAL (TIN), SINEW, THREAD, PIGMENT ?",1
PLANT FIBER (LEAVES - MESCAL),1
AMOLE,1
NUTS (PINYON),1
"HIDE (BUCKSKIN), BEADS, METAL, THREAD",1
"HAIR (TURKEY BEARD), BEADS (GLASS), HIDE, SINEW?",1
"METAL (BRASS HANDLE?), HIDE",1
"PLANT FIBER, TWIGS, CLOTH, STRING",1
"PLANT FIBER (YUCCA LEAVES, RED AMOLE ROOT)",1
"HIDE, SINEW, PIGMENT, BEADS",1
"HIDE (LEATHER ?), BEADS, METAL (TIN), SINEW",1
"PLANT FIBER, PITCH, WOOD",1
"WOOD, METAL (STEEL), CLOTH, TWINE",1
"HOOF (DEER ?), HIDE",1
"WOOD, HIDE, CLOTH, PIGMENT, BEADS, METAL (THIMBLE, WIRE), THREAD, SINEW, SHELL",1
"PLANT FIBER (YUCCA ?), SINEW",1
"HIDE, BEADS, SINEW, FUR, METAL (BELLS, CONES), CANE",1
"HIDE, BEADS, SINEW, METAL, FUR",1
"BEADS (GLASS), HIDE, STRING",1
"HIDE (BUCKSKIN), WOOD, STONE, BEADS (GLASS), PIGMENT, SINEW, THREAD",1
"HIDE (BUCKSKIN), STONE, WOOD, BEADS (GLASS), SINEW, THREAD",1
"PLANT FIBER, PITCH, HIDE, TWIGS",1
"HIDE, BEADS (GLASS), METAL, PIGMENT, THREAD",1
"BEADS (GLASS), ROOT (YUNLTUN?), HIDE",1
"ABALONE, BEADS (GLASS), HIDE, SINEW",1
"HIDE, BEADS, HOOF, SINEW",1
"STONE, THREAD",1
"PLANT FIBER, PITCH, HIDE, WOOD, PIGMENT",1
"BEADS (GLASS), STONE, HIDE, THREAD",1
"HIDE, CLOTH, BEADS, METAL, THREAD, PIGMENT, SINEW",1
"CLOTH, WOOD, THREAD, BEADS, YARN",1
"PLANT FIBER, HIDE, BEADS, STRING, THREAD, PIGMENT",1
"HOOF (DEER), BEADS, GLASS (MARBLES), YARN, SINEW, HIDE",1
"HIDE, HAIR, PIGMENT, WOOD",1
"HIDE, BEADS (GLASS), CLOTH, METAL, THREAD",1
"HIDE, FUR (GOAT), PIGMENT",1
"HIDE, HORN, BEADS, THREAD, WOOD, METAL, PIGMENT",1
"WOOD, METAL, FEATHER, CLOTH",1
"FEATHERS (TURKEY, EAGLE ?), HORN, HIDE, CLOTH, METAL, THREAD, PIGMENT, SINEW",1
"FEATHERS (EAGLE), HIDE, CLOTH, BEADS, SINEW",1
"PLANT FIBER, CLOTH, HIDE, PITCH, METAL",1
"HIDE, BONE, METAL, CLOTH, SINEW, THREAD",1
"HIDE (LEATHER), BEADS, SINEW",1
"PLANT FIBER, HIDE, HAIR, PITCH, CLAY, CLOTH",1
"HIDE (RAWHIDE), STONE, BEADS, PIGMENT, HAIR (COW TAIL), SINEW, METAL, WOOD",1
"HIDE, FUR (PANTHER), SHELL, STONE (FLINT), BEAD, STRING",1
"HIDE, BEADS, THREAD, STRING, PIGMENT",1
"HIDE (RAWHIDE), CLOTH, BEADS, THREAD",1
"CLAY, SINEW",1
"HIDE, METAL (BRASS TACKS, BUCKLE), MIRROR, CARDBOARD",1
"WOOD, BEADS (GLASS), THREAD, METAL (NAILS-MODERN?), CLOTH, STRING, PIGMENT",1
"METAL, HIDE, WOOD, PIGMENT, THREAD?",1
"HIDE (COW RAWHIDE), PIGMENT",1
"HIDE (RAWHIDE), STONE, PIGMENT, HAIR (COW TAIL), SINEW, WOOD",1
"ANTLER (ELK), HIDE, PIGMENT, METAL, STRING (MODERN?), PAPER? (MODERN?)",1
"HIDE (BUCKSKIN), TWINE, SINEW",1
"HIDE, PIGMENT, POLLEN ?",1
"HIDE, CLOTH, WOOD, PIGMENT, SINEW",1
"BEADS (GLASS, METAL), SHELL (ABALONE), STONE (ARROWHEAD), METAL, HIDE",1
"WOOD, METAL (STEEL), CLOTH, HIDE, HAIR",1
"METAL (STEEL), HIDE (RAWHIDE), HAIR",1
"HIDE (RAWHIDE, BUCKSKIN), STONE, WOOD, BEADS, HAIR (COW TAIL), CLOTH, SINEW, PIGMENT",1
"PLANT FIBER, PITCH, CLOTH, YARN, HAIR",1
"WOOD, METAL (IRON, BRASS, NICKEL), FEATHERS, CLOTH , SINEW, PIGMENT",1
"HIDE, STONE (POINT), BEADS, SINEW",1
"METAL (IRON PIPE), WOOD, HIDE, PIGMENT",1
"HIDE (BUCKSKIN, RAWHIDE), CLOTH, THREAD, PIGMENT, SINEW ?",1
"HIDE (BUCKSKIN, RAWHIDE), CLOTH, FEATHERS, PIGMENT, THREAD, SINEW",1
"HIDE, PIGMENT, METAL (BRASS TACKS)",1
"WOOD, BEADS (GLASS), METAL, THREAD, PIGMENT",1
"PLANT FIBER, TWIGS, PITCH, CLOTH, HAIR",1
"FEATHERS (EAGLE), HIDE (RAWHIDE), WOOD, CLOTH, BEADS, METAL",1
"HORN, FEATHERS (OWL, EAGLE), HIDE, METAL, CLOTH (FLANNEL), PIGMENT, SINEW",1
"PLANT FIBER, TWIGS, PIGMENT, SINEW",1
"QUILLS (PORCUPINE TAIL), FEATHER, HIDE, PIGMENT, THREAD",1
"ANTLER (ELK), FEATHERS, HIDE, PIGMENT",1
"HIDE, CLOTH, PIGMENT, FEATHERS (EAGLE), SINEW, THREAD, PLASTIC, BUTTON (MOTHER OF PEARL), FUR",1
"WOOD, METAL (STEEL), CLOTH, HAIR (COW TAIL), HIDE",1
"BEAD (GLASS), THREAD (HEMP ?)",1
"HIDE, STONE (POINT), SHELL (ABALONE), SINEW, BEADS (STONE, SHELL), PIGMENT",1
"HOOVES (DEER), HIDE, CLOTH",1
"METAL (STEEL), HIDE",1
"FEATHERS (EAGLE), HIDE, CLOTH, BEADS (GLASS), PIGMENT, THREAD, STRING, SINEW",1
"HIDE (RAWHIDE), PIGMENT, SINEW, HAIR",1
"HIDE (RAWHIDE), FEATHERS, BEADS (GLASS), METAL, STRING, PIGMENT",1
"HIDE (RAWHIDE), STONE, WOOD, HAIR (COW TAIL), SINEW",1
"HIDE, BEADS, SINEW, CLOTH, PIGMENT ?",1
"HIDE (RAWHIDE), CLOTH, PIGMENT, STRING",1
"HIDE, FUR (SHEEP), WOOD, METAL, YARN, CLOTH, SINEW, STRING, THREAD",1
"HOOVES (DEER), DEW CLAWS? (DEER?), HIDE (BUCKSKIN), SINEW, CLOTH, STRING",1
"FEATHERS, HIDE, BEADS (GLASS), CLOTH, PIGMENT, THREAD, SINEW",1
"WOOD (PINYON ?), SINEW, HIDE, METAL",1
"HIDE, STONE (ARROWHEAD), BEADS, FUR, PIGMENT, METAL",1
"HIDE, STONE (ARROWHEAD), BEADS (SHELL), SHELL (ABALONE), PIGMENT, METAL",1
"HIDE, FUR (SQUIRREL), CLAWS, THREAD",1
"HIDE, BEADS, FEATHERS, CLOTH, THREAD",1
"FEATHERS, HIDE, HORN, BEADS (GLASS), METAL (BELLS), CLOTH, RIBBON, PLASTIC, PIGMENT, GLASS, SHELL, THREAD, SIN",1
"HIDE, FUR (PANTHER), SINEW, CLOTH, WOOD",1
"HIDE (BUCKSKIN, RAWHIDE), BEADS, PIGMENT, SINEW",1
"HIDE (BUCKSKIN), BEADS, SINEW, THREAD, PIGMENT",1
"HIDE (BUCKSKIN, RAWHIDE), SINEW",1
"HIDE, SINEW, WOOD, METAL (STEEL), FEATHERS, PIGMENT, CLOTH",1
"PLANT FIBER, PITCH, CLAY, CLOTH, HAIR, STRING, HIDE",1
"PLANT FIBER, HAIR, PITCH, CLAY, CLOTH",1
"HIDE, FUR (OTTER?), PIGMENT, THREAD",1
"METAL (SILVER ?), CLOTH",1
"HIDE (LEATHER, RAWHIDE), BEADS, PIGMENT, THREAD, SINEW",1
"HIDE, FUR (RABBIT), BEADS, SINEW",1
"HIDE (BUCKSKIN), BEADS (GLASS), THREAD, SINEW",1
"HIDE (BUCKSKIN), BEADS (GLASS), PIGMENT, SINEW, HAIR",1
"HIDE, FUR (RABBIT), BEADS, THREAD, SINEW",1
"WOOD (CEDAR), METAL (BRASS TACKS), PIGMENT, HIDE, BEADS, THREAD",1
"HIDE (BUCKSKIN), BEADS, SINEW, PIGMENT, THREAD",1
"HIDE (BUCKSKIN, RAWHIDE), PIGMENT, SINEW",1
"HIDE (BUCKSKIN), PIGMENT, BEADS, METAL, YARN, SINEW",1
"CLOTH, METAL, THREAD, PIGMENT",1
"METAL, BEADS, SHELL, THREAD",1
"BEADS, HIDE, SHELL, THREAD",1
"HIDE (BUCKSKIN), BEADS, THREAD, SINEW",1
"SHELL, BEADS, THREAD, METAL",1
"METAL (CAN), WOOD, HIDE, PIGMENT",1
"PLANT FIBER, PITCH, CLAY, HAIR, CLOTH, HIDE",1
"PLANT FIBER, TWIGS, CLAY, PITCH, HIDE, HAIR",1
"HIDE, CLOTH, METAL, BEADS (GLASS), YARN, THREAD, SINEW, PIGMENT",1
"HIDE (BUCKSKIN), BEADS (GLASS), SHELLS (COWRY), PIGMENT, WOOD, SINEW",1
"WOOD (PINE), HIDE (RAWHIDE), SINEW, CLOTH, METAL",1
"WOOD (GOOSEBERRY), PIGMENT, CLOTH",1
"HIDE (BUCKSKIN), METAL (TIN RATTLES, BUTTON), BEAD (GLASS), SINEW, THREAD",1
"HIDE, FUR (OTTER), PIGMENT, THREAD, CLOTH",1
ROOT (BERBERIS ?),1
"HIDE, PIGMENT, BEADS, SINEW, CLOTH",1
"HIDE, CLOTH, SINEW ?",1
"HIDE (RAWHIDE), BEADS, SINEW, WOOD",1
"HIDE, BEADS (GLASS), WOOD, PIGMENT, SINEW",1
"HIDE (RAWHIDE), CLOTH, PIGMENT, HAIR",1
FRUIT (SOAP WEED),1
"STONE, HIDE (BUCKSKIN, LEATHER), WOOD, STRING, METAL (NAIL - MODERN)",1
"PLANT FIBER, TWIGS, HIDE, LEAVES (JUNIPER)",1
"PLANT FIBER, TWIGS, WOOD, HIDE, PIGMENT",1
"PLANT FIBER, TWIGS, HIDE (BUCKSKIN), CLOTH, METAL (TIN RATTLES), PIGMENT",1
"PLANT FIBER, TWIGS, METAL (WIRE), HIDE (BUCKSKIN), PIGMENT, CLOTH",1
"HIDE (COW), CLOTH, METAL, PIGMENT, SINEW",1
"WOOD, TWINE, CLOTH",1
"PLANT FIBER, PITCH, WOOD, HIDE",1
"PLANT FIBER, TWIGS, ROPE, HIDE, PIGMENT",1
"WOOD, FEATHERS, STONE (FLINT), SINEW, PIGMENT, PITCH?",1
"PLANT FIBER, PITCH?, HIDE, METAL (WIRE, NETTING-MODERN?)",1
"PLANT FIBER, TWIGS, HIDE (BUCKSKIN), CLOTH, PIGMENT",1
"FEATHERS, CLOTH, STRING",1
"HAIR, HIDE (RAWHIDE), TWINE",1
"STONE, HIDE, WOOD, METAL, THREAD, PIGMENT",1
"HIDE, BEADS, THREAD, BUTTON (SHELL ?)",1
"BAMBOO, HIDE, PIGMENT",1
"WOOD, TWIGS, CLOTH, THREAD, STRING, PIGMENT",1
"HIDE (BUCKSKIN), PIGMENT, BUTTON (SHELL), THREAD",1
"WOOD, TWIGS, CLOTH, BEADS (GLASS), HIDE, THREAD, STRING, PIGMENT",1
"WOOD, PIGMENT ?, METAL (NAILS - MODERN)",1
"PLANT FIBER, PITCH, WOOD, CLOTH, PIGMENT",1
"PLANT FIBER, PITCH, CLOTH, HIDE",1
"PLANT FIBER, TWIGS, METAL (WIRE), HIDE (BUCKSKIN), PIGMENT",1
"PLANT FIBER, TWIGS, METAL (WIRE), HIDE, CLOTH",1
"PLANT FIBER, PITCH, HIDE",1
"HIDE, CLOTH, BEADS (GLASS), METAL, PIGMENT, THREAD, SINEW",1
"PLANT FIBER, TWIGS, CLOTH, HIDE, PIGMENT, BEADS, METAL",1
"HIDE, CLOTH, SINEW, THREAD, PIGMENT",1
"HIDE (COW), CLOTH, THREAD, SINEW, PIGMENT",1
"HIDE (COW), CLOTH, SINEW, THREAD, PIGMENT",1
"PLANT FIBER, TWIGS, HIDE, PITCH?",1
"PLANT FIBER, TWIGS, METAL, WOOD, HIDE (BUCKSKIN, LEATHER), CLOTH, THREAD, PIGMENT",1
"STONE, HIDE (RAWHIDE), WOOD, HAIR (COW TAIL), SINEW",1
"HIDE (COW), CLOTH, SINEW, HAIR, PIGMENT?",1
"PLANT FIBER, PITCH, PIGMENT?",1
"CLOTH, WOOD, TWIGS, PIGMENT, THREAD, STRING",1
"PLANT FIBER, TWIGS, CLOTH, HIDE, PITCH?",1
"PLANT FIBER, TWIGS, METAL, WOOD, HIDE, CLOTH, PIGMENT",1
"HIDE (RAWHIDE), STRING (MODERN?)",1
"HIDE (FAWN), CLOTH, METAL, HAIR, SINEW, THREAD, PIGMENT?",1
"HIDE, BUTTON, SINEW",1
"HIDE (BUCKSKIN), BEADS, BUTTON (SHELL), THREAD, METAL (STEEL), STONE (FLINT), PIGMENT",1
"PLANT FIBER, TWIGS, CLOTH (CANVAS), METAL, HIDE",1
"PLANT FIBER (STRAW), HAIR",1
"HIDE (DEER), METAL (BUTTONS), PIGMENT, THREAD, SINEW",1
"PLANT FIBER, TWIGS, HIDE, METAL",1
"HIDE, FUR (PINE SQUIRREL), BEADS, THREAD, SINEW",1
"METAL, PITCH",1
"PLANT FIBER (MESCAL), STRING",1
"WOOD (SLENDER-LEAVED YUCCA), METAL, SINEW, PIGMENT",1
"HIDE (BUCKSKIN), BEADS, SINEW, BUTTON (SHELL)",1
"HIDE (BUCKSKIN, RAWHIDE), METAL (TIN), BEADS, SINEW, THREAD",1
"LEAF (SOAPWEED), PITCH",1
"HAIR (HORSE), TWINE",1
"HIDE, BEADS, FUR, PIGMENT, THREAD, SINEW",1
"WOOD, CANE, FEATHERS, SINEW, METAL (IRON), PIGMENT",1
"HIDE (RAWHIDE), STRING (MODERN?), HAIR",1
"METAL, BEADS, HIDE",1
"HIDE (BUCKSKIN), BEADS, SINEW, THREAD, BUTTON (SHELL ?), PIGMENT",1
"HIDE (BUCKSKIN), BUTTON (SHELL ?), PIGMENT",1
"METAL, WOOD, HIDE, SINEW",1
"SEED (SUNFLOWER), CORN",1
"PLANT FIBER, TWIGS, HIDE, PIGMENT, METAL",1
"METAL (SILVER), BEADS (GLASS, METAL, SHELL), STRING, HIDE, FEATHER (EAGLE)",1
"HIDE (BUCKSKIN), CLOTH, BEADS (GLASS), METAL, RIBBON, THREAD, SINEW, PIGMENT, HAIR",1
"METAL (STEEL), WOOD, HIDE, PIGMENT, SINEW",1
"HIDE (BUCKSKIN), BEADS, SINEW, BUTTON (SHELL), STONE (QUARTZ CRYSTAL)",1
"HIDE, BEADS, METAL (TIN), THREAD, SINEW, PIGMENT",1
"HIDE, HAIR, BEADS, THREAD, SINEW, PIGMENT ?",1
"BEADS, METAL (SILVER), STRING",1
"PLANT FIBER, TWIGS, CLOTH, METAL, WOOD, HIDE, THREAD",1
"WOOD, HIDE, CLOTH, THREAD, STRING, BEADS (GLASS), METAL, CERAMIC, PIGMENT",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), THREAD, BUTTON (METAL)",1
"PLANT FIBER (MESCAL), HIDE, SINEW",1
"HIDE, CLOTH, WOOD, BEADS, THREAD, PIGMENT, METAL (PINS - MODERN ?)",1
"HIDE (BUCKSKIN), BEADS (GLASS), BUTTONS (METAL), THREAD, SINEW",1
"HIDE (BUCKSKIN), BEADS, THREAD, METAL (BRASS TACKS), PIGMENT",1
"PLANT FIBER (YUCCA FRUIT), CLOTH",1
SEED (COMPOSITAE),1
"HIDE (BUCKSKIN), BEADS, THREAD, BUTTON (METAL), PIGMENT",1
"WOOD, METAL, HIDE, FEATHERS, PIGMENT",1
"METAL (STEEL), WOOD, HIDE, PIGMENT",1
"TWIGS, HIDE, PIGMENT",1
"HIDE (BUCKSKIN), METAL (TIN), PIGMENT, THREAD",1
"HIDE (BUCKSKIN), BEADS, SINEW, BUTTON (METAL)",1
"BERRIES, BEADS, THREAD, STONE ?",1
"HIDE, CLOTH, WOOD, BEADS (GLASS), METAL (TIN RATTLES), THREAD, PIGMENT, STRING",1
"HIDE (BUCKSKIN), SINEW, HAIR, PIGMENT",1
"HIDE (BUCKSKIN), BEADS, SINEW, BUTTON (SHELL ?)",1
WOOD (SOTO),1
PLANT FIBER (CACTUS FRUIT),1
"BEAD (GLASS), STRING (COTTON), MIRROR, METAL, CLOTH (COTTON), RIBBON (SILK)",1
"HIDE (RAWHIDE), WOOD, CLOTH, HAIR",1
"CANE, WOOD, FEATHERS, METAL (IRON), SINEW, PITCH?, PIGMENT",1
"PLANT FIBER (RED WILLOW, WHOLE & SPLIT), STRING (MODERN?)",1
"BONE (HORSE RIB), CLOTH",1
"HIDE, FEATHERS, CLOTH, PIGMENT, THREAD, WOOD (MODERN), STRING (MODERN ?)",1
"TWIGS (SPLIT), SINEW, CLOTH",1
"HIDE (LEATHER, BUCKSKIN), BEADS",1
"HIDE (BUCKSKIN), BEADS (GLASS, SHELL), METAL (TIN), STONE, SHELL, SINEW, THREAD",1
"HIDE (BUCKSKIN), BEADS, THREAD, METAL",1
"WOOD (ASH), METAL, HIDE, PIGMENT",1
"HIDE (BUCKSKIN), BEAD, PIGMENT",1
"TWIGS (MULBERRY, COTTONWOOD)",1
"WOOD, STRING, FEATHERS, PIGMENT, SINEW",1
"BEADS (GLASS, METAL, SHELL ?), SHELL (ABALONE), THREAD",1
"HIDE (BUCKSKIN), BEADS, PIGMENT, BUTTON (METAL)",1
"WOOD, METAL (STEEL), FEATHERS (EAGLE), CLOTH (FLANNEL), PIGMENT, HIDE, HAIR, SINEW, THREAD",1
"METAL (STEEL), WOOD, HIDE",1
"PLANT FIBER (CACTUS), SEED (CACTUS)",1
"PLANT FIBER (CAT'S CLAW?), TWIGS, STRING",1
"BEAD (GLASS), CLOTH (COTTON), THREAD (COTTON), RIBBON (SILK)",1
"PLANT FIBER, CLOTH, HIDE, METAL, WOOD",1
"HIDE, BEADS, METAL (TIN, SILVER), THREAD, SINEW",1
"PLANT FIBER, HIDE, METAL, WOOD, SINEW ?",1
"PLANT FIBER, PITCH, HIDE, CLOTH, SINEW",1
"HIDE, BEADS, METAL (TIN), CLOTH, THREAD",1
"HIDE, BEADS, METAL (TIN), BUTTON (SILVER ?), THREAD",1
"WOOD, CLOTH, PITCH",1
"WOOD, PLANT FIBER, PITCH, STRING (MODERN?)",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), BUTTON (SHELL ?), THREAD",1
"BEADS (GLASS), STRING, CLOTH",1
"BEADS (GLASS), GOURD, THREAD, STRING, CLOTH",1
"HIDE, BEADS (GLASS), THREAD, PIGMENT?",1
"BEADS (GLASS), THREAD, METAL (SILVER BUTTON)",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), CLOTH, THREAD",1
"HIDE (BUCKSKIN), BEADS (GLASS), POLLEN, SINEW",1
"HIDE, BEADS (GLASS), POLLEN, SINEW",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), BUTTONS (SILVER ?, BRASS), THREAD, SINEW",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), BUTTON (COPPER), THREAD",1
"HIDE (BUCKSKIN), METAL (TIN), SINEW",1
"HIDE (BUCKSKIN), BEADS, BUTTONS (GLASS, SILVER ?), METAL (TIN), THREAD, SINEW",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), THREAD, SINEW",1
"PLANT FIBER, WOOD, SINEW, PIGMENT",1
"HIDE (BUCKSKIN), BEADS (GLASS), METAL (SILVER), POLLEN, SINEW, STRING",1
"HIDE, METAL (BRASS BUTTONS), CLOTH, TWINE, PIGMENT?",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), BUTTON (METAL), THREAD",1
"BEADS (GLASS), SHELL (MOTHER OF PEARL BUTTON), THREAD, STRING, CLOTH",1
"HIDE (BUCKSKIN), BEADS, METAL (TIN), BUTTON (BRASS), THREAD",1
"SEEDS (SUNFLOWER), CLOTH, STRING",1
"BEADS (GLASS), HIDE (BUCKSKIN), METAL (SILVER), THREAD, SHELL, PIGMENT",1
"WOOD, TWIGS, PLANT FIBER, CLOTH, THREAD, HIDE, SINEW, METAL (MODERN?)",1
"WOOD, METAL (STEEL), CLOTH, HIDE",1
"BEADS (GLASS), HIDE (BUCKSKIN), THREAD",1
"HIDE (BUCKSKIN), BEADS (GLASS), THREAD, HAIR, SINEW",1
"HIDE, BEADS (GLASS), SINEW, PIGMENT, HAIR",1
CLAY (CONTAINS HEMATITE),1
"HIDE, CLOTH, SINEW, METAL, TWIGS ?, PLANT FIBER ?",1
"HIDE (BUCKSKIN, RAWHIDE), STONE, WOOD, BEADS (GLASS), PIGMENT, THREAD",1
"PLANT FIBER, TWIGS, RIBBON",1
"HIDE, CLOTH, CANE, WOOD, STONE, FEATHERS, SINEW, PIGMENT",1
"HIDE (HORSE), STONE, WOOD, SINEW, HAIR",1
"HIDE, HAIR, PIGMENT, SINEW, THREAD",1
"HIDE (COW), STONE, HAIR, SINEW, PIGMENT?",1
"BEAD (GLASS), STRING (COTTON), CLOTH (COTTON)",1
"SEEDS, METAL, STRING, THREAD",1
"WOOD, SINEW, HIDE, PITCH",1
"HIDE, FUR, CLOTH, WOOD, PIGMENT, SINEW",1
"CANE, WOOD, STONE, FEATHERS, SINEW, PIGMENT, PITCH ?",1
"BEADS, METAL (SILVER), HIDE, SHELL",1
"TWIGS, PLANT FIBER (YUCCA LEAVES), CLOTH",1
"REEDS, HAIR, SINEW, PIGMENT",1
